cluster,Source,x,y
10,reg,7.7345753,-4.140938
18,reg,9.172323,-3.3833919
2,reg,8.91834,-5.22215
2,reg,8.8961115,-5.1795497
5,reg,8.530947,-3.0052302
16,reg,7.1748247,-6.558142
2,reg,8.847193,-5.235532
2,reg,8.989996,-5.19772
14,reg,7.4881315,-5.5271277
14,reg,7.8234034,-5.665694
9,reg,8.431682,-5.4917173
8,reg,7.630572,-4.451618
9,reg,8.252966,-5.3391733
10,reg,7.791091,-4.2729764
8,reg,7.5957737,-4.679358
8,reg,7.880602,-4.4295406
8,reg,7.8029685,-4.788148
14,reg,7.6895285,-5.955869
5,reg,7.769534,-2.5383034
14,reg,7.479038,-5.3340907
14,reg,7.632983,-5.597723
9,reg,8.2751665,-5.6202807
5,reg,7.959564,-2.9456632
5,reg,7.764059,-2.4084086
9,reg,8.239692,-5.6376815
11,reg,8.523177,-3.8910823
18,reg,8.598503,-3.0993762
14,reg,7.558404,-5.7011952
16,reg,7.2900686,-6.4629264
13,reg,7.581774,-3.3800633
17,reg,7.127237,-5.517268
21,reg,7.8845496,-3.6074052
7,reg,8.229278,-4.356279
15,reg,7.711317,-1.0622132
13,reg,7.50663,-3.431211
2,reg,8.99253,-5.205269
15,reg,7.2738423,-1.7688087
13,reg,8.135092,-3.501202
17,reg,6.9936204,-5.4640408
6,reg,7.9453726,-4.42824
9,reg,8.27105,-5.5927434
8,reg,7.6948485,-4.602085
5,reg,8.161507,-2.7793639
5,reg,7.5533295,-2.7221239
14,reg,7.1956162,-5.404289
6,reg,7.913405,-4.5142565
15,reg,7.1617355,-1.4573902
8,reg,7.5875096,-4.6934676
8,reg,7.7417283,-4.5757623
8,reg,7.764278,-4.567562
16,reg,7.101967,-6.60344
9,reg,8.198871,-5.6669326
9,reg,8.132821,-5.4580045
18,reg,9.136675,-3.4426718
10,reg,7.855016,-4.147655
17,reg,7.383254,-5.3728786
9,reg,8.22591,-5.620528
9,reg,8.233083,-5.437936
13,reg,8.0311575,-3.5732245
5,reg,7.727904,-2.322365
12,reg,8.646248,-1.8746363
18,reg,8.718518,-2.5940614
13,reg,7.937824,-3.3700018
10,reg,7.8528395,-4.1364264
9,reg,8.239007,-5.375673
14,reg,7.6198225,-5.043089
18,reg,9.000841,-2.4592218
13,reg,7.649421,-3.7730608
11,reg,8.488667,-3.089942
14,reg,7.359191,-5.8423686
21,reg,8.431235,-3.6730661
11,reg,8.240262,-3.9717832
13,reg,7.84894,-3.3284807
6,reg,8.149429,-3.909319
5,reg,7.5945687,-2.711082
10,reg,7.733167,-4.328937
6,reg,8.045632,-4.287593
20,reg,8.170906,-2.6891446
10,reg,7.9828134,-4.0750847
17,reg,6.7558913,-6.02591
13,reg,8.262468,-3.7267714
17,reg,6.7901893,-5.9937615
19,reg,8.500478,-1.4443817
18,reg,8.619546,-2.869209
14,reg,6.9128137,-5.3011804
14,reg,7.456628,-5.829623
17,reg,6.8372426,-5.981759
8,reg,7.853639,-5.0509634
14,reg,7.242509,-5.474112
14,reg,7.4548845,-5.580762
17,reg,6.813555,-5.7608857
