cluster,Source,x,y
14,reg,0.7746008,2.4699543
19,reg,1.0815761,0.9247213
53,reg,1.1407536,3.5941174
29,reg,1.8321732,4.16883
20,reg,2.73686,2.7303746
17,reg,1.0574633,2.5352013
20,reg,2.9687195,2.800406
22,reg,2.7846186,1.8462183
21,reg,2.4023378,1.4603623
2,reg,-1.4317516,-0.7536211
40,reg,1.3806443,3.8294241
16,reg,2.2770495,2.4847045
27,reg,1.9307715,1.5008932
22,reg,3.074733,2.4182022
20,reg,2.972576,2.5878623
38,reg,1.8616755,1.0954291
21,reg,2.328908,1.7213343
22,reg,3.2155998,2.6211944
22,reg,2.807616,1.8843871
38,reg,1.8434536,1.891148
34,reg,0.281833,0.9460174
26,reg,2.512928,1.0628293
39,reg,1.1776356,4.3989706
21,reg,2.294241,1.5806892
49,reg,0.33354712,3.3761458
38,reg,1.8898813,1.4755917
49,reg,2.3945172,1.4590553
13,reg,2.7598908,3.5472512
58,reg,0.9347984,2.7855642
45,reg,2.9476469,2.0619602
33,reg,0.05616358,3.183838
26,reg,2.5000777,1.5344023
30,reg,2.331642,2.102279
1,reg,1.3168331,4.0260596
23,reg,1.5199046,2.7054892
53,reg,0.8555885,3.24149
4,reg,1.2345055,3.136082
35,reg,1.1844424,2.2665937
55,reg,2.1803925,1.1751279
47,reg,1.977037,2.63972
13,reg,2.646375,3.5126336
38,reg,2.5192912,1.6555955
47,reg,2.5078542,3.3093839
19,reg,1.6235822,1.2775629
35,reg,0.91066897,2.9986303
32,reg,0.5246878,2.8731675
22,reg,3.130789,2.4495347
35,reg,1.1654923,2.9921677
20,reg,1.8338104,2.8697293
20,reg,1.8243778,4.068462
25,reg,3.23666,2.485396
19,reg,1.0705895,1.3729131
26,reg,2.5955439,1.7013973
21,reg,2.5462399,2.4856298
13,reg,2.3981137,3.7113733
16,reg,1.508114,3.1642966
1,reg,1.6695266,4.16655
29,reg,2.2991838,3.5869145
43,reg,2.5451972,1.1205677
18,reg,2.7422056,1.5146114
3,reg,-0.2752626,1.6293159
23,reg,1.6442211,1.6399845
23,reg,1.9296324,1.9091372
23,reg,1.5196028,1.0344048
4,reg,1.1329457,2.9113445
5,reg,2.4675214,2.596413
32,reg,0.355697,3.8456838
31,reg,1.8295068,3.7661188
29,reg,2.112521,2.1726398
16,reg,2.1666439,3.0493019
16,reg,3.5486498,2.6253948
38,reg,2.1629026,1.3177559
23,reg,1.7197379,1.6648982
30,reg,1.7082167,3.2413328
16,reg,1.7303773,2.4088907
24,reg,1.2893807,3.9837465
21,reg,2.06254,1.8449504
38,reg,0.7920613,1.1308129
48,reg,3.4160044,2.8182209
26,reg,2.4377983,1.5265423
32,reg,0.45831317,2.79341
23,reg,1.7737129,1.7481049
17,reg,0.9908873,2.6038704
31,reg,2.3238285,3.3187914
55,reg,1.7611183,1.4615724
21,reg,2.2304597,1.6502477
32,reg,0.7914476,2.4298186
53,reg,1.6973262,4.175998
53,reg,1.0547441,3.6063046
25,reg,3.1118326,2.3966289
47,reg,1.6138223,3.5103252
25,reg,3.188364,2.4150672
25,reg,2.1831002,2.6072676
28,reg,2.6071196,2.7639086
25,reg,3.083864,2.330231
10,reg,1.8204155,3.1259236
26,reg,2.520602,1.6311798
52,reg,1.4020703,4.271877
23,reg,2.0369432,2.6592567
40,reg,1.3144432,3.5077424
53,reg,1.3831035,3.826084
48,reg,3.4389334,2.8017688
38,reg,1.4838071,1.5345721
27,reg,1.8899804,1.1449809
30,reg,2.061448,2.4244032
11,reg,2.6079943,1.09584
40,reg,0.9478385,2.7798574
58,reg,2.4898908,2.5125356
26,reg,2.6854494,2.0488863
28,reg,2.4768608,2.9397597
13,reg,2.8052325,3.3071082
15,reg,0.40963012,4.0071173
14,reg,1.0078398,2.549591
23,reg,2.085145,2.6474428
29,reg,2.4003642,3.4480298
11,reg,2.5987215,1.3415108
23,reg,1.8551228,2.7026997
30,reg,2.2645843,2.6013536
44,reg,1.3456703,3.5867763
30,reg,2.083393,2.2757916
32,reg,0.96356237,3.4379277
30,reg,2.3433192,2.7217767
30,reg,2.3218,2.689935
48,reg,3.3532643,2.7284513
18,reg,1.4572977,0.81891376
38,reg,1.3679585,1.5310272
16,reg,0.93125963,2.8160496
19,reg,0.9447388,1.2856582
19,reg,0.92630774,0.980475
21,reg,2.3525248,1.1870474
45,reg,2.7189076,1.2930236
20,reg,2.7751644,2.7814662
47,reg,2.6836586,3.456887
40,reg,1.3850536,3.3323941
18,reg,0.76947623,0.7526401
2,reg,0.064105995,1.497887
27,reg,2.0855656,1.1109203
58,reg,2.448194,1.8692906
23,reg,1.096616,1.4595006
38,reg,2.3046236,1.4091871
23,reg,1.4496223,1.0260482
17,reg,1.7987336,2.3274877
2,reg,1.1523151,2.2204578
31,reg,1.7254038,3.9363835
51,reg,1.7256668,3.5429506
52,reg,1.2300869,4.2812076
25,reg,3.099495,2.3912175
23,reg,2.143886,1.6107048
19,reg,0.9003876,1.3335805
38,reg,2.1647673,1.1316075
32,reg,0.3281473,3.2430778
38,reg,0.62105113,2.7890608
33,reg,0.16090363,3.2170303
14,reg,0.42310274,2.4314547
32,reg,0.35694456,2.548029
4,reg,1.1770025,3.0776398
14,reg,0.6427756,2.601781
51,reg,1.997133,3.5014367
13,reg,2.9357035,3.1810617
49,reg,1.9438446,1.3309922
0,reg,1.4557208,1.1935841
13,reg,2.6909285,3.4931145
30,reg,2.311577,2.6199868
3,reg,0.87957007,2.0143363
25,reg,3.095301,2.4158647
65,reg,-0.4266982,1.9071926
18,reg,1.2500417,0.76081604
55,reg,1.7266206,0.8675943
48,reg,3.3727307,2.7353535
38,reg,2.6393347,2.081618
16,reg,1.7231199,3.5749977
57,reg,2.6516824,2.4347584
56,reg,3.090716,2.4417126
51,reg,0.58919764,3.1552007
30,reg,1.2163025,2.869478
48,reg,3.4495187,2.9301596
23,reg,1.3044329,0.87803346
53,reg,1.6721318,4.1961827
16,reg,2.0578797,3.132469
47,reg,2.197012,3.271739
58,reg,2.9762523,2.2066343
21,reg,1.6215421,2.5313542
37,reg,1.2756041,3.5190094
55,reg,0.956763,1.9751927
23,reg,2.144313,2.786432
44,reg,1.7109911,3.6267693
40,reg,1.3122936,3.3584716
34,reg,0.30658066,0.92561746
33,reg,0.17904636,3.5690598
32,reg,0.2729239,2.471866
44,reg,0.98215604,2.1737645
40,reg,0.5986643,2.3303812
36,reg,1.6949155,2.9399438
53,reg,1.5936128,3.8051896
21,reg,2.3313224,1.1986469
38,reg,1.7907361,2.2674906
14,reg,0.62753,2.0703883
5,reg,0.8685371,1.2152113
16,reg,2.2206845,3.196916
58,reg,2.6606753,2.5945005
35,reg,0.77292025,2.703435
32,reg,0.3265801,2.301595
36,reg,1.9267966,2.8232796
28,reg,2.6408155,2.8143022
40,reg,1.3646764,3.6016135
30,reg,1.8585646,2.4628818
38,reg,2.0732632,1.3053949
8,reg,0.3458998,1.0872929
36,reg,1.7112164,2.7961483
16,reg,1.8670527,3.260505
50,reg,1.9683698,3.151273
14,reg,0.6298005,2.6549087
32,reg,0.3424999,3.8076625
3,reg,-0.15300973,2.159575
41,reg,3.327381,2.6104345
28,reg,2.1837845,3.1671557
21,reg,2.3232608,1.624762
40,reg,0.8746686,3.4685886
47,reg,2.784022,1.9748762
16,reg,1.6286964,3.596407
37,reg,0.29911536,3.8314323
27,reg,1.7887679,1.3733867
23,reg,1.7798275,0.99713504
37,reg,0.27354026,3.644212
37,reg,0.25011307,3.8399231
12,reg,1.9407651,1.9163152
8,reg,0.8137661,1.137934
32,reg,0.34161413,3.8252826
38,reg,2.2845106,1.5887744
50,reg,0.44359344,4.071013
50,reg,2.0709898,3.0929492
37,reg,0.36767793,3.855409
38,reg,1.7793177,1.5946141
26,reg,2.294285,1.3361204
39,reg,1.3597167,4.2716594
28,reg,2.6778662,1.7978452
55,reg,1.1290104,1.5792785
24,reg,0.72138,3.9861028
57,reg,2.3712118,2.6692443
50,reg,0.20942217,3.7961533
40,reg,1.3756416,3.5800424
52,reg,0.99056655,4.300824
1,reg,2.2640913,3.6192126
4,reg,1.8958547,3.0793025
35,reg,0.5095144,1.657307
34,reg,0.36700624,1.2753918
39,reg,1.1998748,4.3103786
14,reg,0.9977614,2.209731
32,reg,0.65167874,3.8253546
34,reg,0.35590836,0.9206145
47,reg,1.1439929,3.1518784
49,reg,1.6505182,3.3014038
23,reg,2.0527554,2.5921881
41,reg,3.3947034,2.8052304
28,reg,2.3850517,2.945465
47,reg,2.8981447,3.2405236
1,reg,1.0379921,3.7573748
55,reg,1.8531352,1.0245916
40,reg,1.3409735,3.5454178
23,reg,1.4634905,1.4963647
43,reg,2.5792131,1.2008935
23,reg,1.3417661,1.6771045
41,reg,3.3518987,2.711248
44,reg,1.133338,4.1845717
13,reg,2.5416274,3.6957505
31,reg,2.3034449,3.3705945
42,reg,0.6992578,3.0649514
18,reg,1.0537906,1.1081338
53,reg,1.575976,4.101007
14,reg,2.0425081,2.091393
44,reg,1.954479,3.4982207
30,reg,2.3646307,2.6042652
48,reg,3.1248133,3.1966813
54,reg,0.5633367,4.0850077
48,reg,3.205042,3.1656694
52,reg,1.362578,4.341285
19,reg,0.9148663,1.1613533
