cluster,Source,x,y
11,reg,-8.495577,5.6442337
5,reg,-8.972486,8.353088
17,reg,-8.053914,6.433011
27,reg,-9.751093,7.278191
24,reg,-9.383731,7.4340844
3,reg,-7.577786,7.027949
25,reg,-9.244999,6.28117
15,reg,-7.45107,6.6746764
25,reg,-9.0066395,5.8019795
16,reg,-7.906653,6.5624647
2,reg,-7.0092044,7.471314
20,reg,-6.9748807,7.5806465
24,reg,-10.018698,6.7613873
0,reg,-6.8597374,8.971867
27,reg,-10.140196,7.3223763
20,reg,-6.967132,7.5235167
22,reg,-9.247732,6.300767
1,reg,-9.008472,8.659962
14,reg,-9.040495,6.020069
24,reg,-8.716954,6.8308682
12,reg,-9.094752,8.563276
23,reg,-8.891396,7.0896916
24,reg,-8.811357,6.875569
5,reg,-8.913313,8.566414
19,reg,-8.552075,7.9126554
11,reg,-8.317361,5.548733
25,reg,-8.683895,5.7892013
25,reg,-8.812633,5.9192924
14,reg,-8.40189,6.8885775
16,reg,-9.0293455,7.0387816
16,reg,-8.716631,7.109103
24,reg,-9.958983,6.7388406
10,reg,-9.387957,5.8836603
23,reg,-9.400873,8.231771
22,reg,-9.008249,6.0130897
24,reg,-9.163239,6.435415
19,reg,-9.611381,6.5906906
17,reg,-9.679681,5.995865
29,reg,-9.329767,8.077981
24,reg,-8.044939,6.468246
1,reg,-9.264096,7.9696326
13,reg,-9.069387,6.9530044
25,reg,-8.832193,5.923935
16,reg,-8.6136055,6.377856
10,reg,-10.176197,6.9548817
30,reg,-8.03516,8.053958
1,reg,-8.672875,8.511428
21,reg,-9.573296,7.8964815
29,reg,-8.648931,7.753935
24,reg,-9.731485,6.0897813
16,reg,-9.720144,6.2464924
24,reg,-9.6034565,6.5568485
28,reg,-7.5788126,6.002232
26,reg,-9.953107,7.1024537
19,reg,-8.728916,5.857303
28,reg,-7.6343975,6.0379815
14,reg,-8.430453,6.7130594
10,reg,-8.518629,7.0689874
24,reg,-9.312127,6.240344
10,reg,-8.605389,6.0410547
10,reg,-9.568771,5.7522655
21,reg,-9.621072,7.7720184
5,reg,-7.452586,8.798517
19,reg,-9.372044,6.915536
23,reg,-8.256289,8.759621
