cluster,Source,x,y
25,reg,7.266391,-5.733132
40,reg,6.9128137,-5.3011804
43,reg,7.0999074,-5.561883
25,reg,7.456628,-5.829623
37,reg,6.8372426,-5.981759
21,reg,7.853639,-5.0509634
40,reg,7.242509,-5.474112
34,reg,7.4548845,-5.580762
37,reg,6.813555,-5.7608857
36,reg,8.27338,-3.664668
1,reg,8.742009,-2.5120816
18,reg,9.015834,-3.9519258
11,reg,8.24894,-1.7993661
37,reg,7.0980787,-6.387996
37,reg,7.0624785,-6.3681006
37,reg,6.8017693,-5.7968874
26,reg,7.518258,-5.5143075
21,reg,7.2068267,-4.5389013
42,reg,7.1231174,-4.491277
38,reg,7.5118856,-5.110641
37,reg,6.9722905,-5.6235046
37,reg,6.806605,-6.0190353
38,reg,7.5660686,-5.134651
37,reg,6.7489514,-5.960372
34,reg,8.181695,-3.277259
42,reg,7.1251273,-6.159635
15,reg,8.464148,-3.0552957
46,reg,7.555197,-2.604355
46,reg,7.633815,-2.7202275
8,reg,7.58291,-2.313883
41,reg,7.2496367,-6.5816693
27,reg,7.1495476,-6.054684
41,reg,7.264991,-6.6250954
21,reg,7.577313,-2.4989996
16,reg,9.034702,-3.1282449
31,reg,8.782755,-5.2535524
31,reg,8.872763,-5.2607555
42,reg,8.119991,-4.564766
38,reg,7.5734,-4.978296
1,reg,8.774851,-2.7747636
15,reg,7.4975348,-3.620806
26,reg,8.189377,-5.56802
34,reg,7.818237,-5.4936333
25,reg,7.136251,-4.6506486
16,reg,7.327863,-5.178108
34,reg,7.675911,-5.615518
46,reg,8.292212,-4.0715528
47,reg,9.016799,-2.722481
11,reg,9.057264,-2.493309
47,reg,8.423521,-3.1626792
35,reg,8.413337,-4.528319
42,reg,8.297085,-5.1191254
40,reg,6.9839587,-5.686489
35,reg,8.414221,-4.2602515
21,reg,8.328007,-4.954532
30,reg,7.9573774,-4.1727824
35,reg,8.474251,-4.9156723
47,reg,8.86726,-2.572553
29,reg,8.932011,-5.08172
42,reg,7.294268,-4.915221
1,reg,8.398028,-3.5679586
40,reg,7.3730354,-5.1379666
43,reg,6.9100904,-5.554173
39,reg,7.1477704,-3.3284988
40,reg,7.321598,-1.7283651
39,reg,7.0701175,-3.37095
26,reg,8.083544,-4.5486565
25,reg,8.064524,-5.253196
40,reg,7.0409555,-5.5618315
27,reg,8.138973,-5.369295
2,reg,7.312805,-3.6485925
27,reg,7.2343006,-6.2931294
35,reg,7.851235,-4.744646
15,reg,7.4017954,-3.6653829
15,reg,8.1736555,-3.677108
28,reg,8.323202,-3.294989
47,reg,9.053982,-2.8871932
47,reg,8.910788,-2.765569
46,reg,8.056433,-4.3484063
17,reg,8.806483,-2.0013685
0,reg,7.345712,-1.1437064
23,reg,9.170599,-2.8530586
1,reg,8.847932,-2.017478
34,reg,8.316818,-3.1717374
46,reg,7.396842,-4.861099
36,reg,8.3371935,-3.836618
25,reg,8.229699,-5.4752803
16,reg,8.871525,-3.775843
0,reg,7.3142576,-1.1701893
25,reg,7.2052255,-5.967619
40,reg,6.75903,-5.4748783
4,reg,7.267353,-1.1821433
2,reg,8.670175,-2.9187117
25,reg,7.151223,-6.2195773
27,reg,8.019391,-5.635947
35,reg,7.635255,-4.4955044
27,reg,7.658953,-5.4373307
26,reg,8.280537,-5.6941023
12,reg,8.837948,-2.201728
42,reg,7.435457,-4.823416
34,reg,6.9683375,-5.8898997
30,reg,7.8113055,-4.122966
31,reg,9.17216,-5.1376085
15,reg,8.430077,-3.820761
31,reg,9.1426735,-5.1040926
42,reg,8.181772,-4.5293016
23,reg,9.088574,-3.3687983
16,reg,9.070973,-3.5462573
15,reg,7.558059,-3.589246
35,reg,7.6046877,-5.049932
15,reg,8.195305,-3.6178734
34,reg,8.013259,-5.691374
34,reg,7.7748375,-5.4860272
27,reg,8.276471,-5.4172955
42,reg,7.908576,-5.0497026
18,reg,8.799521,-4.4410944
41,reg,7.2374296,-6.6323323
37,reg,6.809273,-6.0656347
21,reg,8.859125,-5.1451535
15,reg,7.620297,-3.6214936
15,reg,7.5897408,-3.7817433
42,reg,7.5773563,-4.5936494
11,reg,7.4203596,-2.1212726
46,reg,7.8306713,-3.59801
41,reg,7.100087,-6.48613
15,reg,7.9648266,-4.15128
35,reg,8.357847,-4.2005825
31,reg,9.069287,-5.162719
41,reg,7.240832,-6.64404
41,reg,7.223093,-6.6917324
25,reg,8.723571,-4.4329424
47,reg,9.04725,-3.0929203
16,reg,8.711825,-4.0876527
28,reg,7.889711,-3.5179126
32,reg,7.2444777,-3.7481978
25,reg,7.958987,-4.165143
46,reg,8.460484,-4.1568923
25,reg,8.0350275,-4.196599
21,reg,8.5176325,-4.262986
34,reg,7.4008307,-5.6593556
42,reg,7.2470117,-4.872121
26,reg,7.2490654,-4.853704
11,reg,7.6432204,-4.4374266
