Source,cluster,x,y
Reg Media,0,12.1106415,10.296993
Reg Media,4,13.294928,10.121345
Reg Media,1,12.81422,7.140401
Reg Media,14,14.460314,9.471658
Reg Media,1,12.945313,7.46657
Reg Media,26,12.090849,6.3629994
Reg Media,2,11.473152,7.4256797
Reg Media,1,13.113924,7.3014126
Reg Media,0,12.26658,9.51686
Reg Media,8,13.876884,9.573884
Reg Media,22,14.124792,7.4438815
Reg Media,8,13.99218,8.986011
Reg Media,31,13.674973,7.708884
Reg Media,28,12.567716,9.839565
Reg Media,24,14.254523,8.069625
Reg Media,38,11.486204,7.9428215
Reg Media,0,12.128012,10.321942
Reg Media,29,13.353676,9.10299
Reg Media,2,11.650555,7.2330866
Reg Media,31,13.694679,7.68005
Reg Media,8,13.563909,9.515456
Reg Media,0,12.147884,10.285086
Reg Media,0,12.123554,10.32269
Reg Media,6,13.523366,10.2128525
Reg Media,34,13.5723095,8.6226
Reg Media,24,14.214391,8.22953
Reg Media,38,11.486851,8.384456
Reg Media,4,13.443048,10.020409
Reg Media,28,12.49494,9.814966
Reg Media,35,14.225069,8.388138
Reg Media,37,13.100106,8.991296
Reg Media,29,13.132337,8.698725
Reg Media,1,11.856523,8.0197935
Reg Media,28,12.638651,9.895823
Reg Media,27,12.788747,9.579442
Reg Media,1,12.798785,7.4009604
Reg Media,2,11.429852,7.1291633
Reg Media,21,13.445232,7.9461308
Reg Media,1,12.892828,7.1495395
Reg Media,19,12.423221,7.9619265
Reg Media,1,12.490434,7.6567793
Reg Media,28,12.701402,9.9577875
Reg Media,21,13.152177,8.0807905
Reg Media,18,14.493888,7.2102957
Reg Media,19,12.106659,8.062438
Reg Media,6,13.996386,10.152838
Reg Media,0,11.738267,9.259478
Reg Media,37,13.01039,8.743557
Reg Media,1,12.748054,7.2399116
Reg Media,37,13.055193,8.882455
Reg Media,4,13.7153845,9.686643
Reg Media,1,12.231875,7.2860556
Reg Media,37,13.371715,9.145629
Reg Media,31,13.836459,7.931058
Reg Media,26,12.056367,6.5342007
Reg Media,37,13.001165,8.900048
Reg Media,4,13.362665,9.699624
Reg Media,6,14.10079,10.098566
Reg Media,25,14.492764,7.168135
Reg Media,6,14.250975,9.995212
Reg Media,25,14.41217,7.091753
Reg Media,25,14.329131,7.015554
Reg Media,0,12.385582,9.641879
Reg Media,27,13.069471,9.79862
Reg Media,35,14.9564495,8.967133
Reg Media,35,14.918877,8.883328
Reg Media,8,14.228426,9.234987
Reg Media,6,14.271394,9.868839
Reg Media,34,13.671348,8.679472
Reg Media,8,14.216261,9.354847
Reg Media,14,14.446889,9.451135
Reg Media,6,14.273577,9.919898
Reg Media,19,12.197202,8.324107
Reg Media,1,12.758938,7.2702355
Reg Media,6,13.729091,9.180177
Reg Media,27,12.841923,9.590527
Reg Media,4,13.545692,10.077743
Reg Media,4,13.530245,10.283823
Reg Media,6,14.12184,10.037752
Reg Media,24,14.078351,7.926295
Reg Media,22,13.915927,7.418286
Reg Media,27,13.018724,10.180328
Reg Media,8,14.122853,9.127672
Reg Media,6,13.875276,10.216626
Reg Media,8,13.989123,9.233436
Reg Media,25,14.49132,7.21851
Reg Media,6,13.801929,10.338309
Reg Media,25,14.458913,7.1666203
Reg Media,38,11.202011,7.9160137
Reg Media,2,11.170199,7.678225
Reg Media,2,11.025644,7.576907
Reg Media,4,13.745541,9.965998
Reg Media,6,13.845357,10.279049
Reg Media,4,13.437525,10.22643
Reg Media,38,11.229958,7.9378023
Reg Media,34,13.690805,8.479165
Reg Media,0,12.145416,9.9063425
Reg Media,0,12.266062,9.601489
Reg Media,0,11.8089905,9.299946
Reg Media,30,13.430804,9.734601
Reg Media,19,12.069968,8.518512
Reg Media,1,13.0339155,7.128116
Reg Media,28,12.573488,9.843972
Reg Media,27,12.938288,10.324714
Reg Media,8,14.185887,9.155438
Reg Media,29,12.901911,9.04733
Reg Media,0,11.768635,9.2882185
Reg Media,21,13.012489,8.080652
Reg Media,25,14.068579,6.986955
Reg Media,1,12.837038,9.419716
Reg Media,29,13.18787,8.696215
Reg Media,0,11.8394,9.41305
Reg Media,8,13.877845,9.465938
Reg Media,21,13.009462,8.203129
Reg Media,27,12.921566,9.656946
Reg Media,37,13.086346,8.986251
Reg Media,18,14.602519,7.2711716
Reg Media,21,13.002598,8.1157
Reg Media,0,12.27349,9.679895
Reg Media,0,12.2300005,9.420283
Reg Media,0,12.2951145,9.054642
Reg Media,8,14.0304785,9.151653
Reg Media,4,13.274041,10.227854
Reg Media,21,12.7735195,8.45955
Reg Media,14,14.521058,9.144568
Reg Media,21,12.875427,8.401029
Reg Media,22,14.222247,7.5170984
Reg Media,28,12.602096,9.84924
Reg Media,8,13.907703,9.196928
Reg Media,27,12.84783,9.823249
Reg Media,22,14.348786,7.4655724
Reg Media,4,13.472301,10.083795
Reg Media,24,14.395008,7.907629
Reg Media,22,13.861273,7.6222544
Reg Media,25,14.479255,7.122875
Reg Media,25,14.36006,7.0897336
Reg Media,21,12.797285,8.032916
Reg Media,25,14.50628,7.161035
Reg Media,21,12.822822,8.426852
Reg Media,4,13.6938715,9.9907055
Reg Media,21,13.147563,8.217929
Reg Media,21,13.069585,8.184805
Reg Media,28,12.8138485,9.903766
Reg Media,6,13.895914,9.164558
Reg Media,19,12.147298,8.319039
Reg Media,28,12.605993,9.838077
Reg Media,14,14.684412,9.261086
Reg Media,14,14.448787,9.451634
Reg Media,6,14.069282,9.604307
Reg Media,6,13.999838,9.83754
Reg Media,2,11.475098,7.5059094
Reg Media,4,12.953737,10.290175
Reg Media,28,12.73573,9.953448
Reg Media,37,13.225245,9.056944
Reg Media,14,14.351181,9.207325
Reg Media,28,12.554667,9.891439
Reg Media,1,12.701569,7.567211
Reg Media,30,13.549732,9.746374
Reg Media,6,13.556648,10.2946615
Reg Media,14,14.642355,8.996087
Reg Media,0,12.0686035,9.472766
Reg Media,37,12.976834,8.640169
Reg Media,0,11.971187,9.424908
Reg Media,0,12.045755,9.702455
Reg Media,31,12.21439,8.429357
Reg Media,14,14.55262,9.178268
Reg Media,1,12.993709,7.458481
Reg Media,24,14.467606,8.083109
Reg Media,22,13.842823,7.611118
Reg Media,14,14.609709,9.251029
Reg Media,28,12.605408,9.805981
Reg Media,24,14.270001,8.638893
Reg Media,8,13.880858,8.730421
Reg Media,4,13.4290285,10.23583
Reg Media,28,12.508538,9.741271
Reg Media,4,12.686863,10.105505
Reg Media,1,13.129696,7.2695165
Reg Media,1,13.033187,7.570849
Reg Media,27,13.002069,9.621419
Reg Media,2,11.617983,6.57019
Reg Media,6,14.232974,10.01386
Reg Media,37,13.019453,8.815961
Reg Media,25,14.374295,7.525109
Reg Media,0,11.826952,9.57041
Reg Media,4,13.650291,10.08758
Reg Media,4,13.378414,10.277559
Reg Media,31,13.648071,8.23177
Reg Media,27,12.879269,9.739349
Reg Media,8,13.682283,9.469087
Reg Media,37,12.937428,8.893893
Reg Media,29,13.2149315,8.82756
Reg Media,37,12.990199,8.893259
Reg Media,34,13.318073,8.579658
Reg Media,14,14.808151,9.2181015
Reg Media,24,14.622155,8.186211
Reg Media,18,14.630565,7.3979497
Reg Media,4,13.283239,9.521667
Reg Media,8,14.064741,9.102596
Reg Media,24,14.15384,8.352659
Reg Media,27,12.864687,10.068058
Reg Media,4,13.055714,10.207438
Reg Media,2,11.090271,7.4735336
Reg Media,29,12.932231,8.54361
Reg Media,8,14.290792,9.198309
Reg Media,14,14.797002,9.184775
Reg Media,22,13.854301,7.3435273
Reg Media,27,13.065424,9.704765
Reg Media,18,14.685099,7.439474
Reg Media,8,13.316627,9.518188
Reg Media,1,12.907196,7.521973
Reg Media,14,14.17036,9.536987
Reg Media,2,11.297541,7.594026
Reg Media,29,13.532019,8.6605015
Reg Media,37,13.034791,9.025823
Reg Media,30,13.34245,9.042433
Reg Media,24,13.993656,7.6804557
Reg Media,14,14.525526,8.855909
Reg Media,26,12.139567,6.3841887
Reg Media,30,13.329187,9.706636
Reg Media,8,14.179255,9.01674
Reg Media,34,13.629805,8.578013
Reg Media,6,13.777083,9.126927
Reg Media,14,14.605409,8.992781
Reg Media,25,14.147633,6.9330835
Reg Media,26,12.160005,6.37967
Reg Media,6,14.288659,9.86908
Reg Media,6,13.827816,10.223734
Reg Media,18,14.567532,7.213904
Reg Media,8,14.170558,9.02082
Reg Media,24,14.201767,8.078001
Reg Media,6,14.167095,9.857043
Reg Media,6,14.040667,8.502555
Reg Media,12,12.4797945,6.759085
Reg Media,6,13.79286,10.219953
Reg Media,34,13.673683,8.934854
Reg Media,0,12.202703,10.293745
Reg Media,18,14.71722,7.574216
Reg Media,18,14.701078,7.3589315
Reg Media,6,13.742434,10.242826
Reg Media,22,13.651837,7.339425
Reg Media,1,13.161633,7.3060107
Reg Media,24,13.977776,7.7954206
Reg Media,21,13.517258,7.860541
Reg Media,1,13.142486,7.3568664
Reg Media,22,13.626159,7.2126527
Reg Media,18,14.765373,7.4726124
Reg Media,4,13.349019,10.191752
