Source,cluster,x,y
sci,1,3.3955204,-7.10978
sci,10,7.0325317,-4.5386667
sci,4,1.7752227,-7.401395
sci,0,4.638881,-3.8104792
sci,3,3.219988,-5.0254836
sci,0,5.37762,-4.0663667
sci,2,1.9631962,-8.594084
sci,3,3.1425927,-4.890647
sci,4,1.8109143,-7.193021
sci,0,4.0839295,-4.294068
sci,11,6.0721183,-2.5645382
sci,0,3.7180898,-4.452314
sci,0,4.903874,-3.8154032
sci,1,2.3971727,-8.301907
sci,3,3.8053188,-5.9650784
sci,0,3.6351902,-4.6432433
sci,4,1.9423481,-7.040868
sci,12,6.7611604,-5.733424
sci,0,4.236279,-4.9487233
sci,5,6.074536,-4.470421
sci,3,3.0458472,-4.743954
sci,3,3.2847292,-4.692734
sci,4,1.9133877,-7.448552
sci,12,7.5317154,-5.215984
sci,12,7.266197,-5.3922906
sci,3,3.5879624,-5.998179
sci,7,5.0890803,-6.507832
sci,3,3.0273223,-6.0960116
sci,0,4.034137,-4.3969984
sci,2,1.5386412,-8.023646
sci,7,5.4427247,-5.4423046
sci,0,3.8486304,-4.2794175
sci,4,1.8204497,-7.512641
sci,4,1.8584777,-7.556841
sci,3,3.049684,-5.9450326
sci,0,5.0619435,-4.0220537
sci,3,3.7550964,-6.146132
sci,0,5.1191545,-4.065521
sci,3,2.8094738,-5.3970337
sci,11,6.63606,-1.9827883
sci,6,7.3631845,-1.9953445
sci,6,7.348841,-1.9811367
sci,10,6.5111117,-2.965292
sci,6,7.43057,-2.885961
sci,11,7.058941,-1.9787507
sci,6,7.2220435,-2.5429425
sci,3,3.1906786,-4.895167
sci,6,7.0861506,-2.34175
sci,11,6.9978437,-1.9339995
sci,3,3.4768314,-4.727061
sci,4,1.5721388,-7.4387836
sci,4,1.2816089,-7.681494
sci,6,6.9666915,-2.6038668
sci,3,3.144096,-4.759697
sci,11,6.9279194,-2.136724
sci,11,6.7490883,-2.1134791
sci,6,7.385129,-1.9666258
sci,6,7.134301,-2.4579628
sci,4,1.2759824,-7.456895
sci,6,7.2862597,-2.2787368
sci,11,6.7707086,-1.8947912
sci,3,3.26852,-4.801471
sci,12,7.5259156,-5.0288787
sci,10,7.197648,-4.4160833
sci,0,5.543843,-3.594118
sci,6,7.3384776,-1.9339657
sci,6,6.7694907,-2.5578613
sci,11,6.924575,-1.9345598
sci,0,4.3244824,-3.8264937
sci,6,6.8423967,-2.3513026
sci,11,6.849751,-1.8709779
sci,6,7.400498,-1.9552262
sci,6,7.3788266,-2.7163188
sci,6,7.3835273,-1.9494157
sci,0,4.5190334,-4.3517118
sci,0,4.639675,-3.6605868
sci,0,4.5685935,-4.3391724
sci,10,7.2254677,-3.611459
