Source,cluster,x,y,TF_IDF_topic_name,BERTopic_topic_name
reg,1,4.9854813,5.467755,energiø bornholm energi island 10 million 31 billion think tank,energi bornholm island project say
reg,19,6.7227674,7.122384,danish energi agenc energi agenc danish energi offshor wind wind farm,energi wind bornholm offshor danish
reg,16,7.7812824,2.0894394,jacob trøst say jacob jacob consol lar aagaard mayor jacob trøst,bornholm energi say also jacob
reg,16,7.2691803,2.3145123,jacob trøst say jacob jacob consol lar aagaard mayor jacob trøst,bornholm energi say also jacob
reg,8,5.6173134,3.0942166,labor market center bornholm busi center busi center bornholm bornholm compani,bornholm energi busi island compani
reg,2,6.5514045,2.0900984,municip council social democraci climat plan municip budget uniti list,municip bornholm energi also say
reg,4,6.3426237,4.2205567,realli good green transit green island design area green busi,bornholm energi island green municip
reg,2,5.770477,1.8537133,municip council social democraci climat plan municip budget uniti list,municip bornholm energi also say
reg,4,6.903285,4.217958,realli good green transit green island design area green busi,bornholm energi island green municip
reg,4,7.4910526,3.7646353,realli good green transit green island design area green busi,bornholm energi island green municip
reg,4,6.5880127,3.4060516,realli good green transit green island design area green busi,bornholm energi island green municip
reg,2,5.718774,2.1708174,municip council social democraci climat plan municip budget uniti list,municip bornholm energi also say
reg,7,6.6169295,5.7400293,baltic sea north sea energi island green energi island baltic sea,bornholm energi island sea green
reg,6,6.766379,6.7927933,baltic sea rønne harbor ga station offshor wind north sea,bornholm energi wind sea island
reg,3,6.5845146,1.1332899,social democraci social democrat ann thoma top candid elect campaign,bornholm say also municip social
reg,2,6.307143,1.367402,municip council social democraci climat plan municip budget uniti list,municip bornholm energi also say
reg,4,7.0499883,3.451746,realli good green transit green island design area green busi,bornholm energi island green municip
reg,0,8.395335,6.850578,electr grid hydrogen product bornholm electr surplu heat district heat,bornholm energi electr island connect
reg,0,8.35112,6.8744645,electr grid hydrogen product bornholm electr surplu heat district heat,bornholm energi electr island connect
reg,15,7.742398,1.7497644,cultur ident henrik espersen energiø bornholm citizen associ help creat,bornholm energi island cultur also
reg,2,5.7653036,2.3100047,municip council social democraci climat plan municip budget uniti list,municip bornholm energi also say
reg,15,9.383377,3.0864942,cultur ident henrik espersen energiø bornholm citizen associ help creat,bornholm energi island cultur also
reg,2,6.044667,1.6430035,municip council social democraci climat plan municip budget uniti list,municip bornholm energi also say
reg,19,6.796717,7.2347536,danish energi agenc energi agenc danish energi offshor wind wind farm,energi wind bornholm offshor danish
reg,0,8.315183,6.7647386,electr grid hydrogen product bornholm electr surplu heat district heat,bornholm energi electr island connect
reg,0,7.9102163,6.7229714,electr grid hydrogen product bornholm electr surplu heat district heat,bornholm energi electr island connect
reg,0,8.265037,6.692254,electr grid hydrogen product bornholm electr surplu heat district heat,bornholm energi electr island connect
reg,3,6.762395,1.3683168,social democraci social democrat ann thoma top candid elect campaign,bornholm say also municip social
reg,2,6.0219107,1.7327217,municip council social democraci climat plan municip budget uniti list,municip bornholm energi also say
reg,3,6.8713126,1.3268316,social democraci social democrat ann thoma top candid elect campaign,bornholm say also municip social
reg,0,8.341454,6.6329265,electr grid hydrogen product bornholm electr surplu heat district heat,bornholm energi electr island connect
reg,5,7.5953336,7.629989,offshor wind bornholm offshor wind bornholm offshor wind turbin wind farm,bornholm wind energi offshor project
reg,10,9.342656,3.6551492,local plan high voltag land plant søgaard mikkelsen kim søgaard,bornholm energinet energi plant say
reg,13,9.277335,4.31455,high voltag transform station voltag station high voltag station power plant,bornholm area plant energi station
reg,14,8.527011,4.5205364,energi agenc danish energi agenc danish energi nation center consult respons,bornholm energi plant area island
reg,15,7.723828,1.6692604,cultur ident henrik espersen energiø bornholm citizen associ help creat,bornholm energi island cultur also
reg,19,6.9398665,7.3155737,danish energi agenc energi agenc danish energi offshor wind wind farm,energi wind bornholm offshor danish
reg,1,5.5353546,5.1186414,energiø bornholm energi island 10 million 31 billion think tank,energi bornholm island project say
reg,12,7.691226,3.039999,land plant energi park energi island land facil island land,energi bornholm island land say
reg,8,6.4608083,3.6780741,labor market center bornholm busi center busi center bornholm bornholm compani,bornholm energi busi island compani
reg,0,8.377155,6.8388186,electr grid hydrogen product bornholm electr surplu heat district heat,bornholm energi electr island connect
reg,4,7.0454674,4.0436373,realli good green transit green island design area green busi,bornholm energi island green municip
reg,16,7.1477304,3.0636623,jacob trøst say jacob jacob consol lar aagaard mayor jacob trøst,bornholm energi say also jacob
