Source,cluster,x,y
reg,10,6.7786345,9.582778
reg,3,5.622107,9.172983
reg,1,5.117562,10.250225
reg,7,7.95142,11.743742
reg,15,7.4900236,11.667685
reg,2,6.9124546,11.708266
reg,8,7.312182,9.348579
reg,-1,8.994529,10.094939
reg,0,5.908387,10.743219
reg,5,7.233293,8.508687
reg,0,5.674301,10.539698
reg,0,4.449286,8.703031
reg,4,8.217819,11.331044
reg,-1,7.447424,9.69026
reg,-1,8.338214,10.721877
reg,0,4.4812984,8.685545
reg,6,9.4723835,9.843097
reg,3,5.4502254,8.596423
reg,2,5.20424,9.017857
reg,1,4.8226027,9.592547
reg,0,4.682232,9.00828
reg,1,4.9372296,10.351459
reg,1,4.8136473,9.727718
reg,0,5.9100604,10.703773
reg,13,7.9942446,9.705633
reg,0,4.971292,9.604499
reg,0,5.0551705,9.759829
reg,4,7.9451046,10.991386
reg,11,7.168146,9.522876
reg,1,5.7791123,12.001338
reg,4,8.158422,11.163515
reg,13,6.5917454,8.059307
reg,11,7.612251,9.99314
reg,5,7.374677,8.562036
reg,-1,7.9604244,8.961931
reg,6,8.464797,8.80519
reg,0,6.0089264,11.050744
reg,5,8.7378235,10.523171
reg,4,8.296546,11.207952
reg,4,6.858357,9.195136
reg,5,7.2529616,8.608412
reg,4,8.2776785,11.466041
reg,1,5.0768895,10.956729
reg,5,8.328636,9.930365
reg,-1,8.828829,9.90967
reg,13,6.764017,8.330906
reg,3,7.6055408,12.176734
reg,0,5.6744246,10.586696
reg,3,7.4893427,12.378401
reg,15,7.510401,11.703197
reg,3,5.8365903,9.486562
reg,5,7.1231885,8.473736
reg,1,5.133411,11.318362
reg,12,5.4587092,8.445857
reg,0,5.0380435,9.194254
reg,13,6.9138317,8.493734
reg,0,5.5419545,10.468482
reg,19,4.202302,10.168351
reg,-1,6.0054045,8.411016
reg,16,6.8155737,10.295925
reg,6,9.420517,9.763077
reg,10,8.22293,11.595486
reg,11,8.549633,11.367671
reg,17,4.841763,11.10325
reg,7,7.4964457,11.057524
reg,11,7.9809165,10.568738
reg,0,5.699073,10.604581
reg,-1,3.8006244,10.7533455
reg,6,8.0742445,8.453932
reg,2,6.193188,10.53799
reg,0,5.032135,9.329826
reg,3,7.70772,12.431169
reg,6,9.043331,9.333246
reg,-1,8.891105,10.011989
reg,2,6.014027,10.038606
reg,4,7.9251685,10.642264
reg,2,5.775539,10.239516
reg,7,7.0519514,10.390289
reg,1,4.9008503,10.864654
reg,3,6.3763976,10.523438
reg,3,6.5157423,10.642581
reg,2,6.3629537,10.589979
reg,12,6.444227,9.956831
reg,9,7.033661,7.7686396
reg,16,5.23059,7.9549737
reg,0,4.3784723,8.640922
reg,4,7.205532,9.799861
reg,4,7.2015166,9.817937
reg,7,6.8543262,10.219778
reg,8,8.321969,10.5222645
reg,5,9.057785,10.569499
reg,0,5.8146114,11.478627
reg,3,6.944673,10.988286
reg,4,7.3665786,10.005421
reg,9,7.2019343,7.821144
reg,17,4.208926,9.6013565
reg,8,8.155385,10.256634
reg,1,4.109199,8.8954935
reg,4,7.5347376,10.111368
reg,5,8.557162,10.192373
reg,-1,6.806729,8.794723
reg,9,8.031013,8.661268
reg,0,5.9014444,11.477535
reg,15,6.5187287,10.1566925
reg,15,6.574174,10.23138
reg,5,7.87328,9.274675
reg,3,6.023398,9.98061
reg,3,5.4021864,8.580641
reg,11,6.3250093,8.297311
reg,-1,3.9796538,10.998748
reg,5,8.40492,9.916418
reg,-1,7.3029413,9.487382
reg,12,6.3384247,9.818464
reg,0,4.782899,9.383758
reg,13,6.84185,8.427959
reg,-1,3.802058,10.5383835
reg,-1,3.7384093,10.727944
reg,6,8.124246,8.551792
reg,5,8.265342,9.414525
reg,2,5.2834096,8.89758
reg,10,7.0083694,9.957469
reg,16,5.660857,8.574082
reg,6,8.383135,8.761084
reg,4,6.2024393,8.534968
reg,14,3.972229,9.737018
reg,9,8.5752945,9.258574
reg,4,6.9357104,9.59773
reg,4,9.019665,12.080305
reg,3,4.990339,8.10766
reg,0,4.6167455,8.483043
reg,6,8.685715,9.172495
reg,17,4.1534514,9.42513
reg,17,4.748748,11.042523
reg,3,5.50451,9.072211
reg,4,6.522517,9.041143
reg,1,5.0606933,11.253879
reg,17,4.0528774,9.544692
reg,7,6.0722027,9.094183
reg,5,9.038949,10.283775
reg,-1,7.2643847,8.173416
reg,6,9.028478,9.364425
reg,4,6.316961,8.542165
reg,5,6.849059,8.203099
reg,12,6.024802,9.332731
reg,3,5.841019,9.5729475
reg,5,7.412179,8.584047
reg,2,4.9203343,8.751452
reg,5,7.7094684,9.17591
reg,13,8.726153,10.612569
reg,8,6.654421,8.288706
reg,8,6.6482654,8.51676
reg,13,6.8944817,8.417129
reg,8,8.042221,10.04165
reg,4,6.111582,8.369424
reg,12,5.3853164,8.262523
reg,0,5.615342,10.137474
reg,15,5.2642508,8.205578
reg,16,6.6070366,10.024323
reg,11,7.881966,10.354928
reg,4,6.757931,9.038922
reg,8,8.30437,10.532711
reg,19,4.688769,11.345776
