Source,cluster,x,y,TF_IDF_topic_name,BERTopic_topic_name
reg,5,8.175774,4.706507,euroregion baltic north sea realli good use bornholm el net,bornholm energi island wind project
reg,14,6.1255198,2.2601018,district heat surplu heat power plant cip ørsted electrolysi plant,bornholm energi heat plant hydrogen
reg,4,4.129378,4.829385,climat plan municip council young peopl municip economi labor market,municip bornholm year climat plan
reg,15,6.850603,1.5975839,energiø bornholm state aid offshor wind møller christensen søren møller christensen,energi bornholm island project say
reg,8,2.6090546,3.452854,social democraci ann thoma municip council rené danielsson busi park,bornholm say municip also energi
reg,13,5.3309913,3.643469,green energi good idea wast heat wind turbin transform station,energi bornholm island wind green
reg,6,4.634844,1.2488483,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,6,3.9734118,0.84866184,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,13,4.960564,3.773749,green energi good idea wast heat wind turbin transform station,energi bornholm island wind green
reg,6,3.7949996,0.8916268,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,6,3.6736166,1.0916116,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,11,4.25058,4.013011,green transit bornholm food energi island green fuel residenti colleg,bornholm energi island green also
reg,6,3.8491058,0.84686136,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,15,6.7718234,2.0038905,energiø bornholm state aid offshor wind møller christensen søren møller christensen,energi bornholm island project say
reg,3,6.1894855,3.2483819,offshor wind bornholm offshor wind bornholm offshor offshor wind turbin wind turbin,wind bornholm offshor energi project
reg,15,6.6593156,2.0252419,energiø bornholm state aid offshor wind møller christensen søren møller christensen,energi bornholm island project say
reg,6,4.2605424,1.0223887,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,14,6.506413,2.4648752,district heat surplu heat power plant cip ørsted electrolysi plant,bornholm energi heat plant hydrogen
reg,7,3.3374965,2.6374614,social democraci jacob trøst say jacob energi island municip council,bornholm energi island also municip
reg,7,3.028953,2.404727,social democraci jacob trøst say jacob energi island municip council,bornholm energi island also municip
reg,8,2.5819378,2.890644,social democraci ann thoma municip council rené danielsson busi park,bornholm say municip also energi
reg,15,6.8794813,2.094005,energiø bornholm state aid offshor wind møller christensen søren møller christensen,energi bornholm island project say
reg,1,4.72547,3.0945096,critic infrastructur citizen associ transform station citizen associ energiø henrik espersen,bornholm energi say defens also
reg,7,3.1446388,2.742088,social democraci jacob trøst say jacob energi island municip council,bornholm energi island also municip
reg,7,2.9470005,2.447071,social democraci jacob trøst say jacob energi island municip council,bornholm energi island also municip
reg,5,7.4834247,4.561899,euroregion baltic north sea realli good use bornholm el net,bornholm energi island wind project
reg,7,3.0812786,2.3366964,social democraci jacob trøst say jacob energi island municip council,bornholm energi island also municip
reg,7,3.0399945,2.2927573,social democraci jacob trøst say jacob energi island municip council,bornholm energi island also municip
reg,8,2.9524653,3.5908444,social democraci ann thoma municip council rené danielsson busi park,bornholm say municip also energi
reg,8,2.7249548,2.8706453,social democraci ann thoma municip council rené danielsson busi park,bornholm say municip also energi
reg,14,6.1088586,2.4093962,district heat surplu heat power plant cip ørsted electrolysi plant,bornholm energi heat plant hydrogen
reg,16,7.2474236,4.005643,baltic energi baltic energi island energi island green energi nation center,energi bornholm island busi green
reg,5,7.524009,5.130698,euroregion baltic north sea realli good use bornholm el net,bornholm energi island wind project
reg,17,7.562359,2.7466717,electr grid bornholm electr bornholm electr grid connect bornholm lar aagaard,bornholm energi electr connect island
reg,17,7.6486225,3.0222917,electr grid bornholm electr bornholm electr grid connect bornholm lar aagaard,bornholm energi electr connect island
reg,17,7.665451,2.8583932,electr grid bornholm electr bornholm electr grid connect bornholm lar aagaard,bornholm energi electr connect island
reg,7,3.3642046,2.4673505,social democraci jacob trøst say jacob energi island municip council,bornholm energi island also municip
reg,17,7.629997,2.9221027,electr grid bornholm electr bornholm electr grid connect bornholm lar aagaard,bornholm energi electr connect island
reg,5,7.9656777,4.8105483,euroregion baltic north sea realli good use bornholm el net,bornholm energi island wind project
reg,8,2.3707216,2.896793,social democraci ann thoma municip council rené danielsson busi park,bornholm say municip also energi
reg,4,3.8554618,4.8298025,climat plan municip council young peopl municip economi labor market,municip bornholm year climat plan
reg,6,3.7895527,1.7377161,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,6,3.908992,0.8228067,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,8,3.0078785,2.8509457,social democraci ann thoma municip council rené danielsson busi park,bornholm say municip also energi
reg,6,3.6999025,1.6238837,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,6,4.291663,0.8012318,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,8,2.6563525,2.700013,social democraci ann thoma municip council rené danielsson busi park,bornholm say municip also energi
reg,6,3.990385,2.0759554,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,2,4.1338224,3.1299858,transform station land plant green transit artifici island wind turbin,bornholm energi island plant land
reg,5,7.6521726,4.5593295,euroregion baltic north sea realli good use bornholm el net,bornholm energi island wind project
reg,11,4.643907,4.177084,green transit bornholm food energi island green fuel residenti colleg,bornholm energi island green also
reg,1,4.6746116,3.1585577,critic infrastructur citizen associ transform station citizen associ energiø henrik espersen,bornholm energi say defens also
reg,10,5.8959665,3.9555883,rønne harbor thoma bendtsen baltic sea center bornholm nexø harbor,bornholm wind energi offshor compani
reg,2,4.608401,2.4953518,transform station land plant green transit artifici island wind turbin,bornholm energi island plant land
reg,11,4.257119,4.2058625,green transit bornholm food energi island green fuel residenti colleg,bornholm energi island green also
reg,6,3.9203858,1.2964053,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,8,2.6867657,3.1934044,social democraci ann thoma municip council rené danielsson busi park,bornholm say municip also energi
reg,6,3.9321494,2.0559404,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,6,3.8765435,1.2739637,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,0,4.9887915,5.19948,energi busi busi commun energiø bornholm develop strategi uniqu opportun,bornholm energi island busi project
reg,6,3.6054316,1.9726994,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,8,2.887037,3.058077,social democraci ann thoma municip council rené danielsson busi park,bornholm say municip also energi
reg,1,4.581551,3.1899943,critic infrastructur citizen associ transform station citizen associ energiø henrik espersen,bornholm energi say defens also
reg,4,3.5791163,4.279149,climat plan municip council young peopl municip economi labor market,municip bornholm year climat plan
reg,11,4.329089,4.3333426,green transit bornholm food energi island green fuel residenti colleg,bornholm energi island green also
reg,13,4.9278903,3.739739,green energi good idea wast heat wind turbin transform station,energi bornholm island wind green
reg,14,6.0784616,2.056038,district heat surplu heat power plant cip ørsted electrolysi plant,bornholm energi heat plant hydrogen
reg,9,5.136681,5.343082,labor market center bornholm busi center bornholm busi center press releas,bornholm compani busi energi labor
reg,5,7.324944,4.864049,euroregion baltic north sea realli good use bornholm el net,bornholm energi island wind project
reg,4,3.658219,4.386815,climat plan municip council young peopl municip economi labor market,municip bornholm year climat plan
reg,7,3.4251137,2.4482453,social democraci jacob trøst say jacob energi island municip council,bornholm energi island also municip
reg,14,6.111038,2.304901,district heat surplu heat power plant cip ørsted electrolysi plant,bornholm energi heat plant hydrogen
reg,10,5.702276,3.940645,rønne harbor thoma bendtsen baltic sea center bornholm nexø harbor,bornholm wind energi offshor compani
reg,0,4.4212766,5.122335,energi busi busi commun energiø bornholm develop strategi uniqu opportun,bornholm energi island busi project
reg,6,3.5838184,2.2893596,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,14,6.2727814,2.202046,district heat surplu heat power plant cip ørsted electrolysi plant,bornholm energi heat plant hydrogen
reg,11,4.4055796,3.7527843,green transit bornholm food energi island green fuel residenti colleg,bornholm energi island green also
reg,14,5.992716,2.1635602,district heat surplu heat power plant cip ørsted electrolysi plant,bornholm energi heat plant hydrogen
reg,12,6.1131287,1.525761,danish energi agenc energi agenc danish energi offshor wind wind turbin,energi bornholm wind offshor area
reg,8,3.0706592,2.9074254,social democraci ann thoma municip council rené danielsson busi park,bornholm say municip also energi
reg,4,4.0222244,4.710334,climat plan municip council young peopl municip economi labor market,municip bornholm year climat plan
reg,8,2.6791778,2.976786,social democraci ann thoma municip council rené danielsson busi park,bornholm say municip also energi
reg,7,3.1439419,2.768051,social democraci jacob trøst say jacob energi island municip council,bornholm energi island also municip
reg,15,7.233047,2.0003762,energiø bornholm state aid offshor wind møller christensen søren møller christensen,energi bornholm island project say
reg,4,3.9866593,4.714287,climat plan municip council young peopl municip economi labor market,municip bornholm year climat plan
reg,15,7.206142,1.7831575,energiø bornholm state aid offshor wind møller christensen søren møller christensen,energi bornholm island project say
reg,17,7.7071414,2.9488313,electr grid bornholm electr bornholm electr grid connect bornholm lar aagaard,bornholm energi electr connect island
reg,13,4.762608,3.8811674,green energi good idea wast heat wind turbin transform station,energi bornholm island wind green
reg,14,5.7365336,2.67974,district heat surplu heat power plant cip ørsted electrolysi plant,bornholm energi heat plant hydrogen
reg,15,7.2553916,2.2269528,energiø bornholm state aid offshor wind møller christensen søren møller christensen,energi bornholm island project say
reg,6,4.1624107,1.5975496,high voltag land plant high voltag station voltag station local plan,bornholm energi plant energinet area
reg,16,7.134234,4.175025,baltic energi baltic energi island energi island green energi nation center,energi bornholm island busi green
reg,11,4.605232,4.0396457,green transit bornholm food energi island green fuel residenti colleg,bornholm energi island green also
reg,16,6.8516946,4.5464625,baltic energi baltic energi island energi island green energi nation center,energi bornholm island busi green
reg,14,6.1376104,2.2731044,district heat surplu heat power plant cip ørsted electrolysi plant,bornholm energi heat plant hydrogen
reg,2,4.357127,3.5945582,transform station land plant green transit artifici island wind turbin,bornholm energi island plant land
reg,13,4.746317,3.7609575,green energi good idea wast heat wind turbin transform station,energi bornholm island wind green
reg,14,6.153288,2.091197,district heat surplu heat power plant cip ørsted electrolysi plant,bornholm energi heat plant hydrogen
reg,8,2.7341921,3.2101977,social democraci ann thoma municip council rené danielsson busi park,bornholm say municip also energi
reg,10,5.77576,4.4534783,rønne harbor thoma bendtsen baltic sea center bornholm nexø harbor,bornholm wind energi offshor compani
reg,1,4.7102413,3.1181688,critic infrastructur citizen associ transform station citizen associ energiø henrik espersen,bornholm energi say defens also
reg,2,4.790633,2.6100996,transform station land plant green transit artifici island wind turbin,bornholm energi island plant land
reg,12,6.3896294,1.70366,danish energi agenc energi agenc danish energi offshor wind wind turbin,energi bornholm wind offshor area
reg,7,3.635618,2.0877686,social democraci jacob trøst say jacob energi island municip council,bornholm energi island also municip
reg,15,7.106415,2.0640516,energiø bornholm state aid offshor wind møller christensen søren møller christensen,energi bornholm island project say
reg,15,7.2505627,1.9604802,energiø bornholm state aid offshor wind møller christensen søren møller christensen,energi bornholm island project say
reg,15,6.754263,1.8555088,energiø bornholm state aid offshor wind møller christensen søren møller christensen,energi bornholm island project say
