Source,cluster,x,y
Reg Media,18,5.4513273,4.303851
Reg Media,18,5.427795,4.206859
Reg Media,14,5.8344536,8.080886
Reg Media,23,5.734731,4.15763
Reg Media,22,4.56941,6.184704
Reg Media,3,3.9099722,7.672798
Reg Media,9,4.4668336,5.776877
Reg Media,39,5.339632,3.5251346
Reg Media,39,5.294621,3.5697672
Reg Media,32,4.214298,6.163866
Reg Media,34,5.9683657,4.4788184
Reg Media,11,5.9103527,5.1220593
Reg Media,34,5.2359543,4.0098333
Reg Media,10,7.0014696,8.363389
Reg Media,0,4.718723,4.5767045
Reg Media,23,5.695666,4.122594
Reg Media,35,4.918598,5.4859123
Reg Media,18,6.0010266,4.7276416
Reg Media,17,6.077589,4.967442
Reg Media,0,4.6947684,5.057891
Reg Media,0,5.2390065,5.7180557
Reg Media,18,5.8196893,4.683895
Reg Media,18,6.105728,4.819376
Reg Media,33,3.871161,7.009151
Reg Media,-1,4.4175305,7.670629
Reg Media,25,4.293528,5.369953
Reg Media,24,4.6870217,2.7414927
Reg Media,7,6.396339,7.3535457
Reg Media,0,4.2178626,4.270661
Reg Media,8,5.307042,4.8044214
Reg Media,36,4.4608774,5.0167556
Reg Media,11,6.146146,5.320368
Reg Media,-1,4.098244,5.934771
Reg Media,9,5.1468844,6.4715166
Reg Media,8,4.917425,4.461475
Reg Media,1,3.4170098,5.4463267
Reg Media,0,5.1654444,4.9591503
Reg Media,8,4.990439,4.595795
Reg Media,0,5.0718436,5.346091
Reg Media,13,3.814905,7.9768643
Reg Media,1,4.806112,7.687404
Reg Media,0,4.5653954,4.8889074
Reg Media,7,4.4058003,5.03491
Reg Media,39,4.504404,3.0202386
Reg Media,8,5.149707,4.7453647
Reg Media,0,5.649118,5.3316417
Reg Media,0,5.441469,5.1999245
Reg Media,0,5.693648,5.4154944
Reg Media,6,2.9635165,5.2710543
Reg Media,18,6.137088,4.8096976
Reg Media,17,6.0801206,4.995826
Reg Media,23,5.712445,4.1504445
Reg Media,-1,6.0318303,5.075428
Reg Media,6,4.015227,7.1452203
Reg Media,-1,5.053679,3.5615058
Reg Media,11,5.6175585,4.872033
Reg Media,21,3.47024,7.852802
Reg Media,33,3.3089097,6.023758
Reg Media,20,3.4867816,7.325908
Reg Media,24,5.3564525,3.3707874
Reg Media,13,3.8063874,7.852402
Reg Media,2,5.6337695,7.376622
Reg Media,8,5.231172,4.842788
Reg Media,34,5.33522,3.9903436
Reg Media,23,5.074836,3.6678727
Reg Media,21,3.4324796,7.8278165
Reg Media,23,4.8736486,3.6008928
Reg Media,39,4.9382687,3.2927303
Reg Media,34,4.681056,3.5661998
Reg Media,4,3.3536994,5.0351777
Reg Media,8,5.157491,4.723523
Reg Media,23,5.211593,3.8104374
Reg Media,5,3.616542,5.1599545
Reg Media,-1,4.337356,3.642504
Reg Media,18,4.5851617,3.5550637
Reg Media,18,4.9438043,3.8421261
Reg Media,36,6.0548277,6.8727684
Reg Media,23,4.913229,3.559533
Reg Media,-1,5.1440744,3.5985456
Reg Media,25,5.1067567,6.285171
Reg Media,10,5.2271338,6.2665153
Reg Media,10,5.0500703,6.1353445
Reg Media,39,5.037909,3.345854
Reg Media,7,4.794268,5.5973563
Reg Media,7,4.461788,5.226258
Reg Media,9,4.979513,6.299581
Reg Media,-1,5.6511984,4.7645545
Reg Media,0,4.4163885,4.690029
Reg Media,18,6.0921125,4.867169
Reg Media,17,5.4691944,4.514034
Reg Media,17,5.975774,4.98797
Reg Media,17,5.9243283,4.889654
Reg Media,18,6.0442142,4.853865
Reg Media,17,5.8978515,4.9007235
Reg Media,39,5.3520823,3.615255
Reg Media,34,4.7332125,3.6136956
Reg Media,8,5.471066,4.964979
Reg Media,39,4.9231877,3.2808437
Reg Media,-1,5.043282,3.5483463
Reg Media,8,5.1887937,4.794987
Reg Media,36,4.448156,5.0220904
Reg Media,1,3.433332,5.453105
Reg Media,29,3.5403848,6.5305448
Reg Media,8,5.9873395,5.5228305
Reg Media,39,5.5594034,3.7821379
Reg Media,18,5.8131814,4.637771
Reg Media,26,4.252577,7.366732
Reg Media,24,4.5136867,2.740101
Reg Media,8,5.3464246,4.9607997
Reg Media,11,6.0418406,5.353416
Reg Media,39,5.326032,3.64081
Reg Media,0,4.5945244,4.567662
Reg Media,11,4.8671,4.306902
Reg Media,12,4.059956,6.7195544
Reg Media,9,3.7212865,4.7110586
Reg Media,0,5.380145,5.3934016
Reg Media,22,3.7136188,5.0778637
Reg Media,2,3.6205983,4.825711
Reg Media,4,4.1746006,6.242429
Reg Media,2,4.829896,6.2736483
Reg Media,36,5.5518427,6.3090158
Reg Media,4,4.469997,6.728426
Reg Media,12,4.57537,7.57865
Reg Media,35,4.306765,4.7437057
Reg Media,15,2.716391,5.4806137
Reg Media,39,5.3446465,3.6573822
Reg Media,23,5.009831,3.5734677
Reg Media,1,4.725501,7.4292903
Reg Media,1,4.7760706,7.4800963
Reg Media,19,4.2798543,6.5189743
Reg Media,36,4.45826,5.0463333
Reg Media,23,4.597321,3.2811038
Reg Media,1,4.691267,7.5957985
Reg Media,-1,5.1258326,3.6100197
Reg Media,0,4.949334,5.364022
Reg Media,8,5.9989223,5.4055715
Reg Media,3,3.785562,7.407179
Reg Media,24,5.106305,3.3424785
Reg Media,8,4.4966908,4.074752
Reg Media,24,4.860612,2.8916543
Reg Media,23,6.3040605,4.6657553
Reg Media,18,4.8377004,3.843934
Reg Media,38,2.8610475,6.1695266
Reg Media,0,4.3503523,4.5920553
Reg Media,20,2.8135712,5.9974866
Reg Media,25,5.1375895,6.38561
Reg Media,25,5.088136,6.234602
Reg Media,5,5.3443937,7.5301113
Reg Media,37,2.6529703,6.0825963
Reg Media,11,5.684475,5.0277553
Reg Media,27,2.8836696,6.347255
Reg Media,0,5.249786,5.364327
Reg Media,2,3.6734989,4.779015
Reg Media,11,6.0719705,5.3097825
Reg Media,1,3.5055387,5.4926615
Reg Media,11,4.503142,4.0046067
Reg Media,9,3.7134767,4.739511
Reg Media,7,6.4486957,7.395137
Reg Media,23,6.3133044,4.646942
Reg Media,36,4.963289,5.6522546
Reg Media,8,5.109677,4.746032
Reg Media,4,4.846176,7.235192
Reg Media,19,3.4926176,5.438021
Reg Media,23,4.955748,3.538826
Reg Media,23,6.3560357,4.6325164
Reg Media,34,6.2686095,4.6983075
Reg Media,9,4.62222,5.8718433
Reg Media,0,4.749976,5.161584
Reg Media,9,3.723817,4.7237215
Reg Media,35,6.2346635,6.937868
Reg Media,24,4.597711,2.9148746
Reg Media,17,4.8434415,4.0133514
Reg Media,29,3.7195857,6.84617
Reg Media,1,3.3543496,5.2558646
Reg Media,10,3.8606608,4.6522865
Reg Media,6,4.1934137,7.4975796
Reg Media,34,5.19955,3.988595
Reg Media,3,3.5766056,7.101229
Reg Media,31,3.1230216,5.846756
Reg Media,12,4.72338,7.8923173
Reg Media,22,4.123907,5.6173267
Reg Media,28,2.742106,6.554718
Reg Media,21,3.3525207,7.6161523
Reg Media,-1,3.0578732,7.076064
Reg Media,18,5.5538554,4.364755
Reg Media,21,3.5471134,7.9153113
Reg Media,9,5.560248,7.0223665
Reg Media,12,3.8446639,6.374195
Reg Media,-1,4.365107,3.6700344
Reg Media,0,5.5801907,5.4609704
Reg Media,14,4.5010457,6.1953645
Reg Media,28,2.6656384,6.3722157
Reg Media,19,3.3753629,5.246209
Reg Media,24,5.024589,3.0143545
Reg Media,1,4.5180535,7.19383
Reg Media,25,4.0376253,4.9543967
Reg Media,2,4.1274557,5.5058846
Reg Media,1,3.230837,5.0993323
Reg Media,19,3.2936978,5.136923
Reg Media,14,3.8270025,5.327218
Reg Media,17,4.031621,3.3087792
Reg Media,4,3.7112985,5.5581203
Reg Media,11,4.055793,3.5619633
Reg Media,20,2.8828373,6.050332
Reg Media,28,3.1145391,7.5967016
Reg Media,18,5.1945596,4.0908465
Reg Media,39,5.0650225,3.4735153
Reg Media,0,4.2658043,4.578098
Reg Media,17,4.813282,3.971821
Reg Media,0,4.7358723,5.1759524
Reg Media,18,4.046906,3.2247694
Reg Media,35,4.543107,5.0789714
Reg Media,0,5.0714173,5.198762
Reg Media,0,4.427753,4.7223926
Reg Media,11,3.9650128,3.4974818
Reg Media,-1,3.3661697,5.85159
Reg Media,37,3.3522947,7.721632
Reg Media,0,5.076233,4.974344
Reg Media,13,3.5376766,7.35156
Reg Media,24,4.468321,2.8145432
Reg Media,24,4.43944,2.8706036
Reg Media,0,4.476328,4.665279
