Source,cluster,x,y
Reg Media,14,7.0105305,9.743938
Reg Media,1,9.325792,8.487084
Reg Media,10,5.7022004,10.482329
Reg Media,11,7.1775203,9.248726
Reg Media,6,4.830832,9.924654
Reg Media,6,4.8105335,10.036478
Reg Media,10,5.767452,10.753392
Reg Media,10,6.2143645,10.637857
Reg Media,2,7.967723,7.478803
Reg Media,7,6.2122073,8.173615
Reg Media,-1,5.641451,10.936939
Reg Media,5,5.065434,9.389975
Reg Media,10,5.907564,10.947088
Reg Media,7,6.0549846,8.936086
Reg Media,6,4.7932196,9.76188
Reg Media,11,7.619213,9.307455
Reg Media,2,7.9768286,7.3577085
Reg Media,2,8.269973,7.753055
Reg Media,2,8.083207,7.2256
Reg Media,10,5.384592,11.204006
Reg Media,6,4.8815036,9.670035
Reg Media,10,5.161842,11.0554695
Reg Media,2,8.090524,7.259757
Reg Media,7,5.6414385,8.342111
Reg Media,12,6.9781384,10.427344
Reg Media,12,7.3365393,11.023881
Reg Media,4,7.9902315,9.82268
Reg Media,10,5.8053536,10.152521
Reg Media,1,8.877277,8.876218
Reg Media,7,6.720763,8.947329
Reg Media,10,6.4022636,11.238773
Reg Media,12,6.700101,10.345466
Reg Media,2,8.019259,7.4390903
Reg Media,-1,5.1648273,10.442571
Reg Media,3,7.581216,7.665001
Reg Media,4,7.8260217,9.978738
Reg Media,7,5.978765,8.550408
Reg Media,9,8.2277565,9.434236
Reg Media,5,5.3728204,8.821489
Reg Media,7,5.6109295,8.401485
Reg Media,1,9.33804,8.737002
Reg Media,10,5.5259943,10.474006
Reg Media,5,5.4388413,9.470345
Reg Media,7,5.722882,8.552514
Reg Media,13,6.4955916,9.812859
Reg Media,10,6.087998,10.108059
Reg Media,-1,6.6018915,8.11791
Reg Media,10,5.533536,10.358848
Reg Media,10,6.1628246,9.878465
Reg Media,-1,8.562497,9.807093
Reg Media,-1,5.128565,10.681353
Reg Media,6,4.7456846,10.091419
Reg Media,10,5.479367,10.198473
Reg Media,10,6.5558186,10.599733
Reg Media,10,5.181527,10.140565
Reg Media,4,7.834734,10.137017
Reg Media,5,5.7545733,9.118743
Reg Media,10,6.0323453,10.7755785
Reg Media,13,6.6136613,9.610391
Reg Media,9,7.9174037,9.486518
Reg Media,10,5.3884616,11.124395
Reg Media,10,6.1907463,10.579748
Reg Media,14,7.2560997,9.563463
Reg Media,11,7.745796,9.491416
Reg Media,12,6.950236,10.571462
Reg Media,7,5.897438,8.7267885
Reg Media,4,8.1678,10.181053
Reg Media,7,6.1939125,8.742357
Reg Media,0,9.135308,5.2681785
Reg Media,10,6.577993,10.914326
Reg Media,-1,8.745449,9.411972
Reg Media,-1,7.1101427,11.34
Reg Media,10,5.784719,9.991168
Reg Media,14,7.0296597,9.715579
Reg Media,-1,7.870234,10.782283
Reg Media,13,6.5570393,9.560297
Reg Media,-1,7.521352,6.7007604
Reg Media,6,5.0882583,9.972739
Reg Media,6,5.0091777,9.751167
Reg Media,10,5.563764,10.281822
Reg Media,3,6.974103,7.208209
Reg Media,5,5.767783,9.7487755
Reg Media,10,5.9132214,11.171002
Reg Media,11,7.013928,9.155187
Reg Media,10,6.3433595,11.125445
Reg Media,-1,6.846934,11.485113
Reg Media,9,8.080774,9.101438
Reg Media,10,5.4993196,10.234252
Reg Media,10,6.334217,10.986336
Reg Media,12,7.159927,10.08114
Reg Media,8,7.5160103,11.1129
Reg Media,7,6.3695025,8.562726
Reg Media,10,6.1691313,9.682415
Reg Media,13,6.709879,9.560266
Reg Media,12,7.143448,10.330891
Reg Media,12,7.1336737,10.414647
Reg Media,5,5.8632903,9.214999
Reg Media,10,6.115715,10.757433
Reg Media,4,7.7981853,9.725602
Reg Media,5,5.560492,9.188827
Reg Media,5,5.526522,9.545031
Reg Media,5,5.5290966,9.60524
Reg Media,10,6.414032,10.125138
Reg Media,12,7.3055773,10.727994
Reg Media,10,5.3228264,11.221516
Reg Media,6,4.775525,9.839164
Reg Media,5,5.9387975,9.060811
Reg Media,7,5.681092,8.575658
Reg Media,7,5.637296,8.636263
Reg Media,12,7.4513173,10.130357
Reg Media,7,5.8541737,8.587145
Reg Media,12,7.1549773,10.695465
Reg Media,6,4.8597164,10.148766
Reg Media,1,9.208252,8.810603
Reg Media,1,9.312892,8.644659
Reg Media,8,7.483102,11.192727
Reg Media,10,5.884822,11.510783
Reg Media,10,6.1507907,9.926444
Reg Media,10,6.461632,11.144658
Reg Media,4,7.8178515,10.266868
Reg Media,12,6.9709244,10.7535305
Reg Media,10,5.733635,10.3014765
Reg Media,13,6.6333838,9.536999
Reg Media,10,6.103631,9.8441925
Reg Media,5,5.643456,9.254266
Reg Media,10,6.300653,9.958976
Reg Media,10,6.5258994,10.067575
Reg Media,6,5.266448,9.891201
Reg Media,10,6.2394476,10.581076
Reg Media,10,6.6723914,10.539291
Reg Media,10,5.7554464,10.26589
Reg Media,10,6.096689,9.931057
Reg Media,12,7.2116666,10.244249
Reg Media,4,7.539215,10.2818985
Reg Media,-1,6.9871235,11.339884
Reg Media,5,5.704535,9.582408
Reg Media,10,6.0637317,9.281586
Reg Media,7,6.2199764,8.818489
Reg Media,10,6.5055203,11.016516
Reg Media,1,8.752997,8.39329
Reg Media,7,6.2280087,8.766275
Reg Media,14,7.3432975,9.459159
Reg Media,5,5.5391574,9.45164
Reg Media,7,6.441961,8.981095
Reg Media,5,5.498666,8.932568
Reg Media,10,5.2886157,11.166629
Reg Media,0,7.575944,5.5762777
Reg Media,5,5.730954,9.668638
Reg Media,10,6.013527,9.531924
Reg Media,5,5.5045657,9.529179
Reg Media,5,5.332679,9.47923
Reg Media,6,4.829554,10.311679
Reg Media,-1,6.928538,11.329308
Reg Media,-1,7.679359,10.597664
Reg Media,5,5.4827256,9.483949
Reg Media,8,7.6156793,11.008693
Reg Media,7,6.522404,8.590239
Reg Media,10,6.297674,10.32422
Reg Media,14,7.2917604,9.706167
Reg Media,12,7.1876335,10.798784
Reg Media,12,7.061256,10.743705
Reg Media,10,5.3861156,10.286719
Reg Media,-1,5.080914,10.610891
Reg Media,5,5.644124,9.701211
Reg Media,7,5.6067038,8.564173
Reg Media,10,6.2049174,10.232023
Reg Media,10,5.2966123,11.043669
Reg Media,10,6.1562543,9.329086
Reg Media,0,9.42665,6.3169045
Reg Media,6,4.7803903,9.802814
Reg Media,6,5.287757,9.6776495
Reg Media,12,7.1157584,10.460131
Reg Media,10,6.201674,11.420966
Reg Media,4,7.8305507,9.996179
Reg Media,6,4.8019505,9.952879
Reg Media,12,7.1514745,10.75056
Reg Media,5,5.7124653,8.894308
Reg Media,11,7.5275235,8.762432
Reg Media,11,7.208154,8.815405
