Source,cluster,x,y
reg,1,-0.9028871,-2.171801
reg,1,-3.9348006,-0.5853961
reg,1,-1.134107,-2.6827285
reg,1,-0.36858207,-0.10445295
reg,1,-3.5281184,1.0216893
reg,1,-1.1320783,-0.5189091
reg,1,-2.5146697,-3.0270367
reg,1,-3.9852138,-0.67017716
reg,1,-3.8396695,1.1054596
reg,1,-0.5340886,-1.054755
reg,1,-3.2368796,0.03847173
reg,1,-3.8661969,-0.5372924
reg,1,-3.2350516,-0.20820239
reg,1,-3.881645,-2.1335642
reg,1,-2.2992728,0.07566389
reg,1,-2.522578,-1.5121897
reg,1,-4.569754,-0.32872954
reg,1,-0.7929079,-0.5710699
reg,1,-4.5018682,-1.1073022
reg,1,-3.0075006,-1.4309702
reg,1,-3.1710155,-0.2191125
reg,1,-1.1184338,-2.2827525
reg,1,-0.23007408,-2.535054
reg,1,-3.3085542,1.1442646
reg,1,-1.4213399,-2.5725222
reg,1,-2.7799072,-1.0750543
reg,0,-4.7652755,0.53483456
reg,1,-3.1859913,-1.8593802
reg,1,-1.3530598,-1.9337295
reg,1,0.36244893,-1.221526
reg,0,-4.472251,0.80161506
reg,1,0.21571791,-1.0739878
reg,1,-3.1719124,-0.08726851
reg,1,-4.5794764,-0.56295425
reg,1,-0.7845825,-2.7008393
reg,1,-2.3273306,-3.0628967
reg,1,-1.200236,-0.59621173
reg,1,-2.0101764,-3.2022996
reg,1,-1.5403813,-1.8414607
reg,1,0.24571519,-1.3015797
reg,1,-2.4985433,-1.154078
reg,1,-1.4621687,-0.30653575
reg,1,-1.5520788,-1.8961735
reg,1,-0.09687291,-1.5716392
reg,1,-3.605494,-1.7426552
reg,0,-4.69158,0.7545513
reg,1,-0.6912911,-2.23953
reg,1,-2.78354,-0.86990464
reg,1,0.2774441,-1.4002063
reg,1,0.44316396,-1.4375807
reg,1,-1.3099228,-1.8312995
reg,1,-2.2060108,-1.1349486
reg,1,-3.4904888,1.2293433
reg,1,-2.3511963,0.9739439
reg,1,-0.91129804,-2.173057
reg,1,-0.41891387,-0.6695303
reg,1,-1.3888111,-2.7721834
reg,1,-1.408231,0.0025489165
reg,1,0.39580557,-0.9516834
reg,1,-4.870954,-0.8321732
reg,1,-3.4046886,1.2265536
reg,1,-3.6852012,0.84826326
reg,1,-3.4788551,1.3225168
reg,1,-0.6342561,-3.0694106
reg,1,0.2558287,-0.67313635
reg,1,-0.3397346,-3.0090566
reg,1,-3.4353812,1.2826239
reg,1,-1.341085,0.59824544
reg,1,-2.8495789,-2.0430465
reg,1,-3.2224553,-2.4960535
reg,1,-4.5844636,-1.164188
reg,1,-1.4077314,-2.1800778
reg,0,-4.729155,0.3620374
reg,1,-2.825666,-0.38649273
reg,1,-2.4905758,-2.7453651
reg,1,-2.3682566,-1.5899014
reg,1,-3.4304078,1.1278361
reg,1,-1.0923858,-1.389423
reg,1,-2.998531,0.9875645
reg,1,-4.4974017,-1.1851597
reg,1,-1.0219775,0.26635912
reg,1,-4.8777,-0.87924474
reg,1,-0.88783854,0.10999331
reg,1,-1.289029,0.5583169
reg,0,-4.752819,0.48468602
reg,1,-0.60529965,-2.1443896
reg,1,-0.56280404,-1.135445
reg,1,-1.6454263,0.3746383
reg,1,-1.2844485,-2.8096313
reg,1,-1.037388,-2.4304175
reg,1,-2.0807586,0.28038818
reg,1,-0.6503449,-2.3099492
reg,1,-1.1351182,-2.091155
reg,1,-4.536267,-0.42621732
reg,1,-0.9218929,-1.594599
reg,1,0.44601244,-1.3859572
reg,1,-0.54042244,-2.2447395
reg,1,-2.4833565,-2.1705754
reg,1,-0.17925589,-2.05887
reg,1,-4.5440593,-1.7007955
reg,1,-1.1736393,0.011055772
reg,1,-1.9288107,-2.0570257
reg,1,-3.4912083,-1.1027236
reg,1,-4.917678,-0.8995813
reg,1,-0.6770324,-2.9261644
reg,1,-1.9964797,-2.2074008
reg,1,-3.5104234,-0.7941799
reg,1,-4.9304986,-0.96111643
reg,1,-2.6019065,-1.8087685
reg,1,-0.8823903,0.06830074
reg,1,-3.933852,-0.9463498
reg,1,-1.561401,0.12208924
reg,1,-1.3570497,-1.0786582
reg,1,-2.5923457,-2.460307
reg,1,-4.0184693,0.5416204
reg,1,-2.9712267,-3.3667614
reg,1,-1.3749908,-1.5198337
reg,1,-3.708224,-1.6080812
reg,1,-3.831614,-1.2770189
reg,1,-3.7411647,-2.243529
reg,1,-1.8325839,-0.011685916
reg,1,0.006307667,-1.816541
reg,1,0.09817623,-0.8816629
reg,1,-0.29125655,-1.4176968
reg,1,-2.2323813,1.015596
reg,1,-1.191514,-0.97023
reg,1,-1.7083646,-2.8780854
reg,1,-3.285585,-0.56585956
reg,1,-2.2855802,-2.7575564
reg,1,-2.638923,-3.4851084
reg,1,-4.8415346,-0.33588478
reg,1,-0.2937484,-2.2439694
reg,1,-2.4845293,-2.7226999
reg,1,-3.360969,-1.610654
reg,1,-3.433064,-2.4201725
reg,1,-2.3641155,0.32923967
reg,1,-1.1763586,-2.012996
reg,1,-3.2020874,-1.48006
reg,1,-2.7325835,-1.5879532
reg,1,-2.7999654,-1.576486
reg,1,-0.67813826,-0.68863183
reg,1,-2.1837864,-1.615711
reg,1,-4.8554955,-1.4119343
reg,1,-0.33636495,-0.758337
reg,1,-0.438207,-0.82013667
reg,1,-0.6473377,-0.95848596
reg,1,-2.6161873,-1.0690789
reg,1,-3.4722993,-2.3465686
reg,1,-0.5651212,-3.0269716
reg,1,0.43803102,-1.039753
reg,1,-0.7503871,-0.16523655
reg,1,-0.703685,0.30850732
reg,1,-1.0349966,0.375259
reg,1,-4.534815,-1.7453699
reg,1,-0.8367258,0.36467716
reg,1,-2.9544806,-1.2206028
reg,1,0.4259424,-1.5672404
reg,0,-4.6316433,0.6709939
reg,0,-4.650868,0.6771207
reg,1,-3.63605,-2.5586076
reg,1,-1.9874629,-3.449715
reg,1,-1.7397325,-1.1582956
reg,1,-2.4619625,-2.9012182
reg,1,-3.6091926,-0.92582536
reg,1,-2.7076168,-2.1948333
reg,1,-0.99997735,-1.7077129
reg,1,-2.368045,-1.0047189
reg,1,-1.0508233,-1.2650948
reg,1,-0.8614244,-0.6009155
reg,1,-3.2038102,-2.2675712
reg,1,-2.5956812,-1.094398
reg,1,-0.017806226,-1.8963256
reg,1,-1.3491911,-2.5561945
reg,1,-4.189908,-2.060881
reg,1,-0.8190032,-2.0601642
reg,1,-1.2406272,-2.2360256
reg,1,-2.9051487,-1.0730991
reg,1,-4.642663,-1.8515244
reg,1,-3.244689,-3.0669217
reg,1,-0.7878511,-1.19679
reg,1,-1.6139431,-0.7379951
reg,1,-1.9982853,-0.115882345
reg,1,-2.614541,-2.7366922
reg,1,-4.034984,0.70083195
reg,1,-1.4517099,-0.026681365
reg,1,-3.5054908,-0.7815132
reg,1,-0.5029711,-0.8176121
reg,1,-1.7221267,-0.16266397
reg,1,-0.25385013,-0.15224953
reg,1,-0.54079574,-2.938277
reg,1,-2.430184,0.7089935
reg,1,-1.0674547,-1.0622324
reg,1,-0.95769614,-1.0512402
reg,1,-0.68144906,-0.93218577
reg,1,-0.16106245,-0.45198554
reg,1,0.4803697,-1.0794162
reg,1,-2.9513664,-3.1124563
reg,1,-4.0197544,-1.8986224
reg,1,-0.677749,-0.87547606
reg,1,-3.2435393,-1.2584878
reg,1,-2.1484396,0.072234824
reg,1,-1.3217672,-2.0163624
reg,1,-2.8324032,-0.5162941
reg,1,-3.2744815,-2.176443
reg,1,-3.8282917,-2.0720494
reg,1,-0.44150117,-1.7776395
reg,1,-0.7647718,-1.4747115
reg,1,-0.6126156,-1.2324349
reg,1,-1.119092,0.19497676
reg,1,-1.4705147,-2.4690382
reg,1,-0.4961801,-2.879961
reg,1,-1.2939681,-1.5618099
reg,1,-3.903538,0.47515208
reg,1,0.15660127,-1.0538987
reg,1,-0.296488,-1.4256567
reg,1,-3.4320958,-2.5807788
reg,1,-2.0521796,-3.3556306
reg,1,-4.4527974,-1.4659697
reg,1,0.27704093,-1.3229089
reg,1,-3.4765737,-2.3048103
reg,1,-0.7091505,-0.09041561
reg,1,-2.966474,-0.5533069
reg,1,-2.9061003,-0.47385734
reg,1,-3.0320907,-0.60848606
reg,0,-4.6241856,0.5616128
reg,1,-1.9120555,-0.4670239
reg,1,-0.088019714,-0.43912104
reg,1,0.44304866,-1.1154624
reg,1,0.3969898,-1.1393094
reg,1,-1.3934925,-1.4897875
reg,1,-1.8696506,-1.7248852
reg,1,-1.4835725,-1.8343785
reg,1,-3.0969017,-0.4687997
reg,1,-0.06079256,-0.4620143
reg,1,-0.90162855,-1.6579953
reg,1,0.09975468,-0.66399026
reg,1,-2.6724412,0.45265245
reg,1,-3.0164752,-2.3327441
reg,1,-0.67296374,-0.4193633
reg,1,-1.2072568,-1.1158715
reg,1,-1.8427042,-2.2748075
reg,1,-4.2123585,-0.9402169
reg,1,-0.9054338,0.031215567
reg,1,-1.0285909,0.6750212
reg,1,-0.6929311,0.17619507
reg,1,-2.420005,0.21993703
reg,1,-0.66213,-1.9068942
reg,1,-0.31029737,-0.36838862
reg,1,-2.2668877,-1.9942124
reg,1,-0.8714609,-0.3199832
reg,1,-1.846741,-2.024978
reg,1,-1.6476403,-2.2869496
reg,1,0.59202117,-0.9018429
reg,1,0.5919093,-0.89813584
reg,1,0.45000067,-0.96908873
reg,1,0.53605837,-0.9133786
reg,1,-0.15156928,-0.23914073
reg,1,-1.6885531,-0.9557914
reg,1,-1.1009362,0.1512165
reg,1,-1.2773525,0.59666824
reg,1,-3.6021483,-1.4165344
reg,1,-0.2437202,0.0202489
reg,1,-1.9615076,0.9349258
reg,1,-1.4135978,0.0688432
reg,1,-0.8057709,-3.0496628
reg,1,-0.4067294,-0.07015314
reg,1,-0.21689917,-0.2762084
reg,1,-0.48353145,0.16394368
reg,1,-2.9067385,-0.0767824
reg,1,-0.7736066,0.32851171
reg,1,-2.7440155,-2.462296
reg,1,-2.6174338,0.4881749
reg,1,-3.8791604,-0.46590775
reg,1,-2.0758755,-0.7609728
reg,1,-0.7964415,0.66932
reg,1,-2.9280238,-2.3739347
reg,1,-2.583931,-2.1694098
reg,1,-3.2753816,-3.0865047
reg,1,-3.757575,-3.179429
reg,1,-2.6921017,-0.34561613
reg,1,-1.9855672,-3.4415834
reg,1,-0.8733078,-1.5250862
reg,1,-2.9192474,-0.06979243
reg,1,-0.12166328,-0.94339526
reg,1,-0.64357597,-2.4135206
reg,1,-3.0785265,0.5180443
reg,1,-2.7237659,-0.3816621
reg,1,-4.9063406,-0.7306206
reg,1,-2.728334,-2.460772
reg,1,-2.7689998,0.29828772
reg,1,-3.5800884,-0.23475194
reg,1,-0.61723477,-2.5922225
reg,1,-1.5688126,0.7677353
reg,1,-2.6850579,-0.43670428
reg,1,-0.41721138,-2.8129108
reg,1,-4.274828,-1.0626729
reg,1,-3.9818883,-2.842677
reg,1,-2.4440792,0.6100529
reg,1,-0.51425207,-2.885568
