Source,cluster,x,y,TF_IDF_topic_name,BERTopic_topic_name
sci,4,6.603846,6.0762944,"energy islands, 0.0688 | rights reserved, 0.0523 | energy island, 0.0515 | offshore grid, 0.0444 | sea surface, 0.0440",wave grid offshore water kelvin
sci,10,7.619587,4.865781,"numerical simulation, 0.0276 | energy source, 0.0261 | energy system, 0.0233 | electrical power, 0.0228 | hydrogen energy, 0.0208",energy system power operation based
sci,4,6.774801,6.1495557,"energy islands, 0.0688 | rights reserved, 0.0523 | energy island, 0.0515 | offshore grid, 0.0444 | sea surface, 0.0440",wave grid offshore water kelvin
sci,1,5.5501213,5.0775223,"energy island, 0.0337 | energy islands, 0.0211 | smart grid, 0.0162 | energy systems, 0.0151 | north sea, 0.0141",energy power systems system grid
sci,10,7.1118507,4.869173,"numerical simulation, 0.0276 | energy source, 0.0261 | energy system, 0.0233 | electrical power, 0.0228 | hydrogen energy, 0.0208",energy system power operation based
sci,13,4.6185226,2.6470726,"wind energy, 0.0291 | wind energy conversion, 0.0272 | energy conversion, 0.0221 | development offshore, 0.0197 | wind farms, 0.0184",offshore power wind grid energy
sci,4,6.8735824,6.2412534,"energy islands, 0.0688 | rights reserved, 0.0523 | energy island, 0.0515 | offshore grid, 0.0444 | sea surface, 0.0440",wave grid offshore water kelvin
sci,4,6.64616,6.079295,"energy islands, 0.0688 | rights reserved, 0.0523 | energy island, 0.0515 | offshore grid, 0.0444 | sea surface, 0.0440",wave grid offshore water kelvin
sci,3,4.8619504,1.2691624,"energy security, 0.0220 | offshore wind, 0.0148 | north sea, 0.0075 | baltic sea, 0.0065 | offshore energy, 0.0064",offshore energy wind grid power
sci,0,3.7552187,6.657976,"vsc hvdc, 0.0105 | ac grid, 0.0078 | hvdc system, 0.0066 | reactive power, 0.0064 | offshore ac, 0.0061",power control grid offshore voltage
sci,0,3.2275052,6.49333,"vsc hvdc, 0.0105 | ac grid, 0.0078 | hvdc system, 0.0066 | reactive power, 0.0064 | offshore ac, 0.0061",power control grid offshore voltage
sci,5,8.000925,4.4627013,"energy demand, 0.0223 | energy storage, 0.0143 | renewable energy, 0.0139 | energy consumption, 0.0132 | carbon emissions, 0.0124",energy system power renewable island
sci,2,5.303094,2.3418436,"north sea, 0.0083 | baltic seas, 0.0072 | wind farms, 0.0068 | north baltic, 0.0066 | north baltic seas, 0.0064",energy grid offshore wind north
sci,4,6.424894,6.095905,"energy islands, 0.0688 | rights reserved, 0.0523 | energy island, 0.0515 | offshore grid, 0.0444 | sea surface, 0.0440",wave grid offshore water kelvin
sci,4,6.4487762,5.786642,"energy islands, 0.0688 | rights reserved, 0.0523 | energy island, 0.0515 | offshore grid, 0.0444 | sea surface, 0.0440",wave grid offshore water kelvin
sci,4,6.711745,6.480288,"energy islands, 0.0688 | rights reserved, 0.0523 | energy island, 0.0515 | offshore grid, 0.0444 | sea surface, 0.0440",wave grid offshore water kelvin
sci,4,6.904267,6.0293927,"energy islands, 0.0688 | rights reserved, 0.0523 | energy island, 0.0515 | offshore grid, 0.0444 | sea surface, 0.0440",wave grid offshore water kelvin
sci,0,3.4729664,6.6919613,"vsc hvdc, 0.0105 | ac grid, 0.0078 | hvdc system, 0.0066 | reactive power, 0.0064 | offshore ac, 0.0061",power control grid offshore voltage
sci,10,7.191475,4.9517145,"numerical simulation, 0.0276 | energy source, 0.0261 | energy system, 0.0233 | electrical power, 0.0228 | hydrogen energy, 0.0208",energy system power operation based
sci,4,6.2779245,6.3001885,"energy islands, 0.0688 | rights reserved, 0.0523 | energy island, 0.0515 | offshore grid, 0.0444 | sea surface, 0.0440",wave grid offshore water kelvin
sci,3,4.8781457,1.2112664,"energy security, 0.0220 | offshore wind, 0.0148 | north sea, 0.0075 | baltic sea, 0.0065 | offshore energy, 0.0064",offshore energy wind grid power
sci,9,7.0625734,2.9428384,"renewable energy, 0.0446 | sustainable energy, 0.0289 | model developed, 0.0202 | energy system, 0.0185 | 2017 ieee, 0.0180",energy island renewable islands system
sci,2,5.6027074,3.2469263,"north sea, 0.0083 | baltic seas, 0.0072 | wind farms, 0.0068 | north baltic, 0.0066 | north baltic seas, 0.0064",energy grid offshore wind north
sci,4,6.775325,6.560559,"energy islands, 0.0688 | rights reserved, 0.0523 | energy island, 0.0515 | offshore grid, 0.0444 | sea surface, 0.0440",wave grid offshore water kelvin
sci,12,6.9994283,5.571282,"hainan island, 0.0445 | energy production, 0.0377 | 2011 ieee, 0.0354 | power plants, 0.0335 | energy island, 0.0301",energy wind power island offshore
sci,4,6.5422926,5.982024,"energy islands, 0.0688 | rights reserved, 0.0523 | energy island, 0.0515 | offshore grid, 0.0444 | sea surface, 0.0440",wave grid offshore water kelvin
sci,3,4.738812,1.197043,"energy security, 0.0220 | offshore wind, 0.0148 | north sea, 0.0075 | baltic sea, 0.0065 | offshore energy, 0.0064",offshore energy wind grid power
sci,4,6.7019253,5.998179,"energy islands, 0.0688 | rights reserved, 0.0523 | energy island, 0.0515 | offshore grid, 0.0444 | sea surface, 0.0440",wave grid offshore water kelvin
sci,4,6.3480964,6.0476975,"energy islands, 0.0688 | rights reserved, 0.0523 | energy island, 0.0515 | offshore grid, 0.0444 | sea surface, 0.0440",wave grid offshore water kelvin
sci,4,6.666328,6.484571,"energy islands, 0.0688 | rights reserved, 0.0523 | energy island, 0.0515 | offshore grid, 0.0444 | sea surface, 0.0440",wave grid offshore water kelvin
sci,10,7.555691,4.9293385,"numerical simulation, 0.0276 | energy source, 0.0261 | energy system, 0.0233 | electrical power, 0.0228 | hydrogen energy, 0.0208",energy system power operation based
sci,4,6.589811,6.34832,"energy islands, 0.0688 | rights reserved, 0.0523 | energy island, 0.0515 | offshore grid, 0.0444 | sea surface, 0.0440",wave grid offshore water kelvin
sci,8,3.950902,3.1823976,"north sea, 0.0198 | offshore wind, 0.0195 | legal framework, 0.0185 | offshore grid, 0.0143 | offshore wind energy, 0.0133",offshore wind grid energy paper
sci,3,4.433525,1.6934649,"energy security, 0.0220 | offshore wind, 0.0148 | north sea, 0.0075 | baltic sea, 0.0065 | offshore energy, 0.0064",offshore energy wind grid power
sci,8,6.3648577,2.287208,"north sea, 0.0198 | offshore wind, 0.0195 | legal framework, 0.0185 | offshore grid, 0.0143 | offshore wind energy, 0.0133",offshore wind grid energy paper
sci,5,7.7649684,3.8086455,"energy demand, 0.0223 | energy storage, 0.0143 | renewable energy, 0.0139 | energy consumption, 0.0132 | carbon emissions, 0.0124",energy system power renewable island
sci,0,3.315396,6.651966,"vsc hvdc, 0.0105 | ac grid, 0.0078 | hvdc system, 0.0066 | reactive power, 0.0064 | offshore ac, 0.0061",power control grid offshore voltage
sci,4,6.5818367,6.364677,"energy islands, 0.0688 | rights reserved, 0.0523 | energy island, 0.0515 | offshore grid, 0.0444 | sea surface, 0.0440",wave grid offshore water kelvin
sci,12,5.469702,3.9797049,"hainan island, 0.0445 | energy production, 0.0377 | 2011 ieee, 0.0354 | power plants, 0.0335 | energy island, 0.0301",energy wind power island offshore
sci,12,6.8213944,5.6586857,"hainan island, 0.0445 | energy production, 0.0377 | 2011 ieee, 0.0354 | power plants, 0.0335 | energy island, 0.0301",energy wind power island offshore
sci,4,6.694426,6.4448175,"energy islands, 0.0688 | rights reserved, 0.0523 | energy island, 0.0515 | offshore grid, 0.0444 | sea surface, 0.0440",wave grid offshore water kelvin
sci,10,7.589024,4.9228196,"numerical simulation, 0.0276 | energy source, 0.0261 | energy system, 0.0233 | electrical power, 0.0228 | hydrogen energy, 0.0208",energy system power operation based
sci,4,6.3081613,6.120028,"energy islands, 0.0688 | rights reserved, 0.0523 | energy island, 0.0515 | offshore grid, 0.0444 | sea surface, 0.0440",wave grid offshore water kelvin
sci,1,6.6764064,3.4276936,"energy island, 0.0337 | energy islands, 0.0211 | smart grid, 0.0162 | energy systems, 0.0151 | north sea, 0.0141",energy power systems system grid
sci,4,6.7573633,6.532814,"energy islands, 0.0688 | rights reserved, 0.0523 | energy island, 0.0515 | offshore grid, 0.0444 | sea surface, 0.0440",wave grid offshore water kelvin
sci,6,3.6739266,5.0589194,"offshore wind, 0.0159 | black start, 0.0157 | offshore power, 0.0137 | future offshore, 0.0128 | floating wind, 0.0092",offshore wind system grid transmission
sci,13,4.3911047,2.9238708,"wind energy, 0.0291 | wind energy conversion, 0.0272 | energy conversion, 0.0221 | development offshore, 0.0197 | wind farms, 0.0184",offshore power wind grid energy
sci,11,6.559412,1.9593651,"renewable energy, 0.0351 | renewable energy island, 0.0284 | island samsø, 0.0219 | transmission grid, 0.0192 | science technology, 0.0163",energy island harmonic grid transmission
sci,4,6.3905563,5.993754,"energy islands, 0.0688 | rights reserved, 0.0523 | energy island, 0.0515 | offshore grid, 0.0444 | sea surface, 0.0440",wave grid offshore water kelvin
sci,9,7.1679378,3.397289,"renewable energy, 0.0446 | sustainable energy, 0.0289 | model developed, 0.0202 | energy system, 0.0185 | 2017 ieee, 0.0180",energy island renewable islands system
sci,0,3.501997,6.770087,"vsc hvdc, 0.0105 | ac grid, 0.0078 | hvdc system, 0.0066 | reactive power, 0.0064 | offshore ac, 0.0061",power control grid offshore voltage
sci,13,4.3987646,2.852726,"wind energy, 0.0291 | wind energy conversion, 0.0272 | energy conversion, 0.0221 | development offshore, 0.0197 | wind farms, 0.0184",offshore power wind grid energy
sci,5,7.213894,3.9352295,"energy demand, 0.0223 | energy storage, 0.0143 | renewable energy, 0.0139 | energy consumption, 0.0132 | carbon emissions, 0.0124",energy system power renewable island
