Source,cluster,x,y
Reg Media,13,2.1347423,4.5587897
Reg Media,0,1.8837568,7.5060306
Reg Media,36,0.48302743,5.437446
Reg Media,0,1.5253184,7.9163046
Reg Media,0,2.235688,7.5511184
Reg Media,2,3.7642055,4.2111297
Reg Media,3,-0.1968231,6.188051
Reg Media,2,1.6573173,7.9237943
Reg Media,13,2.2262235,4.515226
Reg Media,19,-0.14543939,7.0533304
Reg Media,12,0.9641228,7.064682
Reg Media,13,2.0619187,4.553341
Reg Media,19,-0.008016073,7.026294
Reg Media,19,-0.1849403,6.942278
Reg Media,19,-0.16757211,7.049101
Reg Media,31,0.017875109,6.9637623
Reg Media,19,-0.32846704,7.0167766
Reg Media,24,2.9424093,5.7985115
Reg Media,19,-0.19695018,6.921016
Reg Media,17,1.5532632,6.161434
Reg Media,19,-0.037429683,6.8791447
Reg Media,31,0.28857633,7.0773034
Reg Media,0,2.0760994,7.030635
Reg Media,25,7.0396175,5.0340242
Reg Media,0,2.336101,7.0787883
Reg Media,28,2.020196,5.5312643
Reg Media,2,4.8883305,3.8848536
Reg Media,35,2.220323,5.0390487
Reg Media,12,0.93660784,7.1363215
Reg Media,12,0.91477287,7.055848
Reg Media,28,3.1216676,5.398844
Reg Media,0,1.5117388,7.6067014
Reg Media,0,1.9682118,7.635097
Reg Media,12,0.900846,6.9184875
Reg Media,25,7.4603624,5.699211
Reg Media,27,0.79380476,5.69818
Reg Media,0,2.2709234,7.0806994
Reg Media,0,1.5994003,7.7639637
Reg Media,0,1.7946327,7.5976753
Reg Media,17,1.3245046,6.0663366
Reg Media,0,2.055311,7.2718434
Reg Media,0,1.4084942,7.4117327
Reg Media,0,1.6495854,7.7612786
Reg Media,26,3.6885626,4.767849
Reg Media,5,5.109493,4.9800534
Reg Media,28,1.6173879,5.182103
Reg Media,19,-0.17058216,7.00933
Reg Media,15,6.9229712,6.024244
Reg Media,3,0.4122563,5.6658134
Reg Media,22,0.9797835,6.5336485
Reg Media,27,1.1837432,5.6428246
Reg Media,0,1.9434773,7.781074
Reg Media,18,3.1116414,5.9596
Reg Media,28,1.3910841,5.371109
Reg Media,17,0.7827648,6.148094
Reg Media,20,2.2335598,6.309368
Reg Media,22,1.0454714,6.2439775
Reg Media,22,0.9085877,6.220648
Reg Media,32,0.9043381,5.818473
Reg Media,2,3.897957,4.0428386
Reg Media,5,5.449698,4.985064
Reg Media,17,1.0418937,5.9935284
Reg Media,27,0.8672606,5.416044
Reg Media,19,-0.085593574,6.8554606
Reg Media,22,0.9653763,6.350049
Reg Media,0,2.028916,7.555599
Reg Media,0,1.8643551,7.4873605
Reg Media,0,2.137682,7.430151
Reg Media,13,2.0027328,4.5256824
Reg Media,0,1.6120697,7.774354
Reg Media,0,1.7839438,7.63495
