Source,cluster,x,y,TF_IDF_topic_name,BERTopic_topic_name
reg,0,1.9513724,3.925769,rønne harbor baltic energy baltic energy island press release baltic sea,bornholm energy island og islands
reg,16,2.5073276,2.444995,center bornholm bornholm companies business center business center bornholm labor market,bornholm energy companies business labor
reg,3,1.1397754,5.1932244,bornholm museum energy parks says jacob jacob trøst lea wermelin,bornholm energy island says also
reg,2,2.7136228,6.343225,social democracy municipal council unity list rené danielsson anne thomas,bornholm also energy says municipal
reg,11,0.36819255,1.8725027,baltic sea juel jensen peter juel jensen peter juel critical infrastructure,bornholm energy also defense says
reg,3,1.1995817,5.995453,bornholm museum energy parks says jacob jacob trøst lea wermelin,bornholm energy island says also
reg,15,1.6862649,4.6670976,land plant rest country green transition huge energy bornholm benefit,bornholm energy island must also
reg,8,3.024933,4.0515456,green transition bornholm future ensure bornholm unique opportunity young people,bornholm energy island green also
reg,0,1.6629311,2.8087072,rønne harbor baltic energy baltic energy island press release baltic sea,bornholm energy island og islands
reg,8,2.9294648,3.810281,green transition bornholm future ensure bornholm unique opportunity young people,bornholm energy island green also
reg,13,0.4309774,3.1076314,nature bornholm wind turbines transformer station reader letter social democratic,bornholm energy island wind new
reg,1,-0.7066947,4.6249976,offshore wind bornholm offshore wind bornholm offshore danish energy agency energy agency,bornholm wind energy offshore turbines
reg,10,-1.0514078,3.1846395,electrolysis plant green fuels klaus vesløv surplus heat district heating,bornholm energy hydrogen wind powertox
reg,10,-1.0993756,3.1375601,electrolysis plant green fuels klaus vesløv surplus heat district heating,bornholm energy hydrogen wind powertox
reg,16,2.9838455,2.4266925,center bornholm bornholm companies business center business center bornholm labor market,bornholm energy companies business labor
reg,6,2.278916,3.0589783,green energy danish business national center promotion board center green,bornholm energy business green island
reg,8,3.1280065,4.0233507,green transition bornholm future ensure bornholm unique opportunity young people,bornholm energy island green also
reg,3,1.4598514,5.490113,bornholm museum energy parks says jacob jacob trøst lea wermelin,bornholm energy island says also
reg,10,-1.2065842,2.85945,electrolysis plant green fuels klaus vesløv surplus heat district heating,bornholm energy hydrogen wind powertox
reg,3,2.4867475,5.6056466,bornholm museum energy parks says jacob jacob trøst lea wermelin,bornholm energy island says also
reg,8,3.27612,3.5207574,green transition bornholm future ensure bornholm unique opportunity young people,bornholm energy island green also
reg,5,3.5039234,5.117435,municipal council next year climate plan savings catalog labor market,bornholm energy also island municipality
reg,10,-1.3434627,3.0829864,electrolysis plant green fuels klaus vesløv surplus heat district heating,bornholm energy hydrogen wind powertox
reg,3,2.0931258,5.054547,bornholm museum energy parks says jacob jacob trøst lea wermelin,bornholm energy island says also
reg,15,2.5277605,4.34564,land plant rest country green transition huge energy bornholm benefit,bornholm energy island must also
reg,14,-1.1845498,3.0565732,transformer station energy industry property value north sea nuclear power,bornholm energy island must islands
reg,1,-0.90037715,4.8111625,offshore wind bornholm offshore wind bornholm offshore danish energy agency energy agency,bornholm wind energy offshore turbines
reg,3,1.9780556,5.3487363,bornholm museum energy parks says jacob jacob trøst lea wermelin,bornholm energy island says also
reg,18,2.8613536,4.1409802,cultural identity every day make bornholm green energy green transition,bornholm energy island also green
reg,2,3.538113,6.1214643,social democracy municipal council unity list rené danielsson anne thomas,bornholm also energy says municipal
reg,3,1.760765,6.2844934,bornholm museum energy parks says jacob jacob trøst lea wermelin,bornholm energy island says also
reg,2,3.306559,5.614699,social democracy municipal council unity list rené danielsson anne thomas,bornholm also energy says municipal
reg,4,-1.6043314,4.559402,energy islands bornholm islands bornholm energy islands state aid electricity prices,energy bornholm islands island project
reg,8,3.242726,4.0377126,green transition bornholm future ensure bornholm unique opportunity young people,bornholm energy island green also
reg,4,-1.6138258,4.6112156,energy islands bornholm islands bornholm energy islands state aid electricity prices,energy bornholm islands island project
reg,12,-1.6215727,3.6141205,electricity grid bornholm electricity bornholm electricity grid net east el net east,bornholm energy electricity wind energinet
reg,17,-0.3894026,2.6514034,nuclear power solar cells hydrogen production sun wind bornholm energi,energy bornholm power electricity wind
reg,17,-0.4955979,2.7576697,nuclear power solar cells hydrogen production sun wind bornholm energi,energy bornholm power electricity wind
reg,0,0.57886815,4.7679462,rønne harbor baltic energy baltic energy island press release baltic sea,bornholm energy island og islands
reg,7,0.55150616,6.001993,high voltage high voltage station voltage station local plan land plant,bornholm energy area energinet land
reg,1,0.12083166,3.6289108,offshore wind bornholm offshore wind bornholm offshore danish energy agency energy agency,bornholm wind energy offshore turbines
reg,5,3.7227278,4.9502997,municipal council next year climate plan savings catalog labor market,bornholm energy also island municipality
reg,0,1.8621807,2.7618296,rønne harbor baltic energy baltic energy island press release baltic sea,bornholm energy island og islands
reg,15,2.211961,4.4139066,land plant rest country green transition huge energy bornholm benefit,bornholm energy island must also
reg,0,1.5980072,2.6050005,rønne harbor baltic energy baltic energy island press release baltic sea,bornholm energy island og islands
reg,3,1.4318794,5.249438,bornholm museum energy parks says jacob jacob trøst lea wermelin,bornholm energy island says also
reg,6,2.3530161,3.7008557,green energy danish business national center promotion board center green,bornholm energy business green island
reg,10,-1.2233429,2.7583318,electrolysis plant green fuels klaus vesløv surplus heat district heating,bornholm energy hydrogen wind powertox
reg,3,1.7314831,6.331666,bornholm museum energy parks says jacob jacob trøst lea wermelin,bornholm energy island says also
reg,15,1.107916,4.121098,land plant rest country green transition huge energy bornholm benefit,bornholm energy island must also
reg,17,-0.6466102,2.6417592,nuclear power solar cells hydrogen production sun wind bornholm energi,energy bornholm power electricity wind
reg,17,-0.30096465,2.558968,nuclear power solar cells hydrogen production sun wind bornholm energi,energy bornholm power electricity wind
reg,10,-1.382879,3.1424503,electrolysis plant green fuels klaus vesløv surplus heat district heating,bornholm energy hydrogen wind powertox
reg,0,1.5517299,2.643759,rønne harbor baltic energy baltic energy island press release baltic sea,bornholm energy island og islands
reg,13,1.0135264,4.379744,nature bornholm wind turbines transformer station reader letter social democratic,bornholm energy island wind new
reg,3,1.7818853,6.302691,bornholm museum energy parks says jacob jacob trøst lea wermelin,bornholm energy island says also
reg,3,1.6634574,6.3784013,bornholm museum energy parks says jacob jacob trøst lea wermelin,bornholm energy island says also
reg,5,2.50873,4.929032,municipal council next year climate plan savings catalog labor market,bornholm energy also island municipality
reg,15,1.4756337,4.472942,land plant rest country green transition huge energy bornholm benefit,bornholm energy island must also
reg,0,1.9083312,3.6134644,rønne harbor baltic energy baltic energy island press release baltic sea,bornholm energy island og islands
reg,10,-1.1552715,3.045927,electrolysis plant green fuels klaus vesløv surplus heat district heating,bornholm energy hydrogen wind powertox
reg,2,3.3495831,6.112596,social democracy municipal council unity list rené danielsson anne thomas,bornholm also energy says municipal
reg,3,0.8495192,5.416963,bornholm museum energy parks says jacob jacob trøst lea wermelin,bornholm energy island says also
reg,3,1.2744832,5.483538,bornholm museum energy parks says jacob jacob trøst lea wermelin,bornholm energy island says also
reg,11,0.37414506,1.7933156,baltic sea juel jensen peter juel jensen peter juel critical infrastructure,bornholm energy also defense says
reg,14,-0.23180656,3.5615942,transformer station energy industry property value north sea nuclear power,bornholm energy island must islands
reg,4,-1.4313856,4.635478,energy islands bornholm islands bornholm energy islands state aid electricity prices,energy bornholm islands island project
reg,3,1.0495704,5.852649,bornholm museum energy parks says jacob jacob trøst lea wermelin,bornholm energy island says also
reg,3,0.6645877,5.0827656,bornholm museum energy parks says jacob jacob trøst lea wermelin,bornholm energy island says also
reg,4,-1.4998472,4.5662556,energy islands bornholm islands bornholm energy islands state aid electricity prices,energy bornholm islands island project
reg,10,-1.2942712,2.9690573,electrolysis plant green fuels klaus vesløv surplus heat district heating,bornholm energy hydrogen wind powertox
reg,1,0.1694045,3.7847815,offshore wind bornholm offshore wind bornholm offshore danish energy agency energy agency,bornholm wind energy offshore turbines
reg,4,-1.6677166,4.5004206,energy islands bornholm islands bornholm energy islands state aid electricity prices,energy bornholm islands island project
reg,1,-1.0554408,4.8056974,offshore wind bornholm offshore wind bornholm offshore danish energy agency energy agency,bornholm wind energy offshore turbines
reg,1,-1.1567992,4.5482655,offshore wind bornholm offshore wind bornholm offshore danish energy agency energy agency,bornholm wind energy offshore turbines
reg,11,0.28539804,1.8197067,baltic sea juel jensen peter juel jensen peter juel critical infrastructure,bornholm energy also defense says
reg,3,1.0156865,6.004909,bornholm museum energy parks says jacob jacob trøst lea wermelin,bornholm energy island says also
reg,6,2.7454565,3.3402905,green energy danish business national center promotion board center green,bornholm energy business green island
reg,1,0.07932922,3.90883,offshore wind bornholm offshore wind bornholm offshore danish energy agency energy agency,bornholm wind energy offshore turbines
reg,0,1.1934357,3.5207596,rønne harbor baltic energy baltic energy island press release baltic sea,bornholm energy island og islands
reg,1,-1.0672742,4.801194,offshore wind bornholm offshore wind bornholm offshore danish energy agency energy agency,bornholm wind energy offshore turbines
reg,8,3.6344998,3.925077,green transition bornholm future ensure bornholm unique opportunity young people,bornholm energy island green also
reg,7,-0.19222748,5.9369607,high voltage high voltage station voltage station local plan land plant,bornholm energy area energinet land
reg,11,0.014033417,1.9948858,baltic sea juel jensen peter juel jensen peter juel critical infrastructure,bornholm energy also defense says
reg,4,-1.8138509,4.4505277,energy islands bornholm islands bornholm energy islands state aid electricity prices,energy bornholm islands island project
reg,11,0.29934925,1.8110877,baltic sea juel jensen peter juel jensen peter juel critical infrastructure,bornholm energy also defense says
reg,5,2.9935024,5.1978707,municipal council next year climate plan savings catalog labor market,bornholm energy also island municipality
reg,4,-1.5503746,3.4134364,energy islands bornholm islands bornholm energy islands state aid electricity prices,energy bornholm islands island project
reg,11,0.3831948,1.7408327,baltic sea juel jensen peter juel jensen peter juel critical infrastructure,bornholm energy also defense says
reg,0,1.6105295,2.400274,rønne harbor baltic energy baltic energy island press release baltic sea,bornholm energy island og islands
reg,4,-1.5670797,4.078736,energy islands bornholm islands bornholm energy islands state aid electricity prices,energy bornholm islands island project
reg,11,0.12599489,1.7668035,baltic sea juel jensen peter juel jensen peter juel critical infrastructure,bornholm energy also defense says
reg,11,0.5992959,1.6932476,baltic sea juel jensen peter juel jensen peter juel critical infrastructure,bornholm energy also defense says
reg,5,3.8464725,4.9605455,municipal council next year climate plan savings catalog labor market,bornholm energy also island municipality
reg,0,0.6869821,3.7678838,rønne harbor baltic energy baltic energy island press release baltic sea,bornholm energy island og islands
